Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score,Average AUC,AUC STD,Max AUC,Min AUC
RBF1,91.48,57.41,74.44,10.87,86.67,60.0,0.9,0.05,0.96,0.82
RBF2,91.48,88.52,90.0,1.86,91.67,86.67,0.96,0.03,0.98,0.92
RBF3,96.67,42.22,69.44,3.33,73.33,65.0,0.81,0.03,0.84,0.77
RBF4,91.48,84.81,88.15,3.86,91.67,83.33,0.96,0.02,0.98,0.93
RBF5,96.67,67.41,82.04,2.98,86.67,78.33,0.82,0.03,0.86,0.79
RBF6,91.11,59.26,75.19,3.17,78.33,68.33,0.86,0.02,0.89,0.84
RBF7,91.48,92.22,91.85,1.3,93.33,90.0,0.98,0.0,0.99,0.98
RBF8,96.67,78.15,87.41,3.45,95.0,83.33,0.95,0.02,0.98,0.93
RBF9,91.11,68.89,80.0,3.44,83.33,75.0,0.87,0.03,0.9,0.82
RBF10,64.44,74.81,69.63,2.32,73.33,66.67,0.78,0.04,0.82,0.71
RBF11,75.56,82.22,78.89,2.76,81.67,73.33,0.88,0.02,0.91,0.84
RBF12,91.48,99.63,95.56,0.83,96.67,95.0,1.0,0.0,1.0,1.0
RBF13,96.67,99.26,97.96,0.73,98.33,96.67,0.99,0.01,0.99,0.97
RBF14,91.11,97.78,94.44,2.04,96.67,91.67,0.99,0.01,1.0,0.98
RBF15,64.44,98.89,81.67,2.36,86.67,78.33,0.98,0.01,1.0,0.96
RBF16,75.56,97.41,86.48,3.17,93.33,83.33,0.98,0.01,1.0,0.96
RBF17,90.0,96.3,93.15,1.3,95.0,91.67,0.97,0.01,0.99,0.96
RBF18,91.48,99.63,95.56,1.18,96.67,93.33,1.0,0.0,1.0,1.0
RBF19,96.67,99.63,98.15,0.56,98.33,96.67,0.99,0.01,1.0,0.97
RBF20,91.11,100.0,95.56,1.18,96.67,93.33,1.0,0.0,1.0,1.0
RBF21,64.44,100.0,82.22,2.04,86.67,80.0,0.99,0.01,1.0,0.98
RBF22,75.56,98.89,87.22,3.33,95.0,83.33,0.99,0.01,1.0,0.96
RBF23,90.0,100.0,95.0,1.18,96.67,93.33,1.0,0.0,1.0,1.0
RBF24,91.48,100.0,95.74,0.88,96.67,95.0,1.0,0.0,1.0,1.0
RBF25,96.67,100.0,98.33,0.0,98.33,98.33,0.99,0.01,1.0,0.97
RBF26,91.11,100.0,95.56,1.18,96.67,93.33,1.0,0.0,1.0,1.0
RBF27,64.44,100.0,82.22,2.04,86.67,80.0,1.0,0.0,1.0,0.99
RBF28,75.56,100.0,87.78,3.33,95.0,83.33,1.0,0.0,1.0,1.0
RBF29,90.0,100.0,95.0,1.18,96.67,93.33,1.0,0.0,1.0,1.0
RBF30,79.63,100.0,89.81,3.06,91.67,83.33,1.0,0.0,1.0,0.99
RBF31,91.48,100.0,95.74,0.88,96.67,95.0,1.0,0.0,1.0,1.0
RBF32,96.67,100.0,98.33,0.0,98.33,98.33,1.0,0.01,1.0,0.97
RBF33,91.11,100.0,95.56,1.18,96.67,93.33,1.0,0.0,1.0,1.0
RBF34,64.44,100.0,82.22,2.04,86.67,80.0,1.0,0.0,1.0,1.0
RBF35,75.56,100.0,87.78,3.33,95.0,83.33,1.0,0.0,1.0,1.0
RBF36,90.0,100.0,95.0,1.18,96.67,93.33,1.0,0.0,1.0,1.0
RBF37,79.63,100.0,89.81,3.06,91.67,83.33,1.0,0.0,1.0,1.0
RBF38,75.19,95.19,85.19,2.42,88.33,81.67,0.97,0.0,0.97,0.96
RBF39,91.48,100.0,95.74,0.88,96.67,95.0,1.0,0.0,1.0,1.0
RBF40,96.67,100.0,98.33,0.0,98.33,98.33,1.0,0.01,1.0,0.98
RBF41,91.11,100.0,95.56,1.18,96.67,93.33,1.0,0.0,1.0,1.0
RBF42,64.44,100.0,82.22,2.04,86.67,80.0,1.0,0.0,1.0,1.0
RBF43,75.56,100.0,87.78,3.33,95.0,83.33,1.0,0.0,1.0,1.0
RBF44,90.0,100.0,95.0,1.18,96.67,93.33,1.0,0.0,1.0,1.0
RBF45,79.63,100.0,89.81,3.06,91.67,83.33,1.0,0.0,1.0,1.0
RBF46,75.19,100.0,87.59,2.9,90.0,83.33,1.0,0.0,1.0,1.0
RBF47,72.22,94.07,83.15,2.27,88.33,81.67,0.95,0.02,0.98,0.92
RBF48,91.48,99.26,95.37,1.39,96.67,93.33,1.0,0.0,1.0,1.0
RBF49,96.67,100.0,98.33,0.0,98.33,98.33,1.0,0.01,1.0,0.98
RBF50,91.11,100.0,95.56,1.18,96.67,93.33,1.0,0.0,1.0,1.0
RBF51,64.44,100.0,82.22,2.04,86.67,80.0,1.0,0.0,1.0,1.0
RBF52,75.56,100.0,87.78,3.33,95.0,83.33,1.0,0.0,1.0,1.0
RBF53,90.0,100.0,95.0,1.18,96.67,93.33,1.0,0.0,1.0,1.0
RBF54,79.63,100.0,89.81,3.06,91.67,83.33,1.0,0.0,1.0,1.0
RBF55,75.19,98.52,86.85,2.42,90.0,83.33,0.98,0.02,1.0,0.97
RBF56,72.22,98.89,85.56,2.04,90.0,83.33,0.99,0.01,1.0,0.97
RBF57,82.59,100.0,91.3,5.82,96.67,81.67,1.0,0.0,1.0,1.0
RBF58,91.48,98.15,94.81,1.0,96.67,93.33,0.99,0.01,1.0,0.96
RBF59,96.67,96.3,96.48,1.3,98.33,95.0,0.97,0.0,0.97,0.97
RBF60,91.11,91.48,91.3,1.62,93.33,88.33,0.97,0.01,0.98,0.95
RBF61,64.44,84.07,74.26,0.88,75.0,73.33,0.86,0.01,0.87,0.84
RBF62,75.56,90.0,82.78,1.44,85.0,81.67,0.94,0.02,0.96,0.9
RBF63,90.0,87.04,88.52,1.76,91.67,86.67,0.94,0.02,0.96,0.9
RBF64,79.63,90.37,85.0,3.12,88.33,78.33,0.92,0.01,0.93,0.89
RBF65,75.19,92.96,84.07,2.78,86.67,80.0,0.96,0.0,0.97,0.96
RBF66,72.22,94.44,83.33,2.2,88.33,81.67,0.95,0.01,0.97,0.94
RBF67,82.59,94.81,88.7,5.19,93.33,80.0,0.98,0.01,0.98,0.97
RBF68,91.11,18.15,54.63,3.71,60.0,51.67,0.51,0.01,0.53,0.49
RBF69,64.44,34.81,49.63,1.82,53.33,48.33,0.51,0.01,0.53,0.49
RBF70,75.56,27.78,51.67,2.89,56.67,48.33,0.53,0.01,0.55,0.52
RBF71,90.0,25.93,57.96,0.73,58.33,56.67,0.61,0.01,0.63,0.59
RBF72,79.63,26.3,52.96,2.61,56.67,48.33,0.48,0.01,0.5,0.46
RBF73,75.19,21.48,48.33,1.67,50.0,45.0,0.44,0.02,0.46,0.41
RBF74,72.22,30.74,51.48,4.12,60.0,48.33,0.56,0.04,0.62,0.51
RBF75,82.59,22.22,52.41,5.14,58.33,43.33,0.49,0.03,0.52,0.45
RBF76,91.11,35.56,63.33,2.76,68.33,60.0,0.76,0.03,0.79,0.72
RBF77,64.44,38.15,51.3,2.47,55.0,48.33,0.56,0.01,0.58,0.55
RBF78,75.56,20.74,48.15,2.12,51.67,45.0,0.52,0.02,0.56,0.5
RBF79,90.0,24.81,57.41,2.52,61.67,55.0,0.65,0.01,0.67,0.63
RBF80,79.63,23.33,51.48,1.0,53.33,50.0,0.5,0.01,0.52,0.48
RBF81,75.19,27.04,51.11,0.83,51.67,50.0,0.54,0.02,0.55,0.49
RBF82,72.22,33.33,52.78,2.76,58.33,50.0,0.52,0.02,0.55,0.5
RBF83,82.59,27.04,54.81,3.27,58.33,48.33,0.5,0.03,0.53,0.46
RBF84,75.56,33.7,54.63,2.86,60.0,50.0,0.58,0.02,0.6,0.55
RBF85,90.0,18.89,54.44,1.44,56.67,51.67,0.62,0.02,0.64,0.59
RBF86,79.63,28.52,54.07,1.47,56.67,51.67,0.53,0.01,0.54,0.52
RBF87,75.19,42.59,58.89,4.17,65.0,53.33,0.61,0.03,0.64,0.58
RBF88,72.22,31.85,52.04,3.8,58.33,48.33,0.52,0.05,0.58,0.45
RBF89,82.59,33.33,57.96,4.7,63.33,50.0,0.56,0.05,0.62,0.5
RBF90,90.0,37.04,63.52,2.82,66.67,58.33,0.75,0.02,0.77,0.72
RBF91,79.63,28.89,54.26,1.21,56.67,53.33,0.57,0.01,0.58,0.56
RBF92,75.19,30.0,52.59,2.37,55.0,48.33,0.51,0.02,0.53,0.49
RBF93,72.22,28.52,50.37,3.89,58.33,46.67,0.52,0.05,0.58,0.44
RBF94,82.59,18.89,50.74,3.64,56.67,45.0,0.45,0.03,0.49,0.41
RBF95,79.63,41.48,60.56,3.12,65.0,56.67,0.63,0.01,0.65,0.61
RBF96,75.19,35.56,55.37,1.62,58.33,53.33,0.6,0.01,0.62,0.58
RBF97,72.22,34.07,53.15,2.42,58.33,50.0,0.54,0.03,0.59,0.5
RBF98,82.59,28.52,55.56,4.71,60.0,48.33,0.52,0.04,0.57,0.47
RBF99,75.19,30.0,52.59,0.88,53.33,51.67,0.52,0.01,0.55,0.5
RBF100,72.22,29.26,50.74,2.78,56.67,48.33,0.52,0.06,0.61,0.45
RBF101,82.59,26.3,54.44,3.33,58.33,48.33,0.49,0.03,0.56,0.45
RBF102,75.19,34.44,54.81,2.69,60.0,51.67,0.61,0.02,0.63,0.6
RBF103,72.22,39.63,55.93,2.78,61.67,53.33,0.57,0.07,0.67,0.5
RBF104,82.59,32.59,57.59,4.18,63.33,51.67,0.55,0.03,0.59,0.5
RBF105,72.22,59.63,65.93,6.02,76.67,60.0,0.72,0.06,0.81,0.66
RBF106,82.59,37.41,60.0,3.63,63.33,53.33,0.57,0.02,0.6,0.54
LINEAR1,83.33,13.33,48.33,0.0,48.33,48.33,0.67,0.01,0.68,0.65
LINEAR2,83.33,84.07,83.7,1.11,86.67,83.33,0.9,0.0,0.9,0.9
LINEAR3,96.67,3.33,50.0,0.0,50.0,50.0,0.72,0.02,0.76,0.7
LINEAR4,83.33,81.85,82.59,0.88,83.33,81.67,0.93,0.0,0.93,0.92
LINEAR5,96.67,17.04,56.85,0.56,58.33,56.67,0.87,0.02,0.88,0.82
LINEAR6,97.41,6.67,52.04,0.73,53.33,51.67,0.81,0.01,0.84,0.8
LINEAR7,83.33,100.0,91.67,0.0,91.67,91.67,0.98,0.0,0.98,0.98
LINEAR8,96.67,70.37,83.52,0.56,85.0,83.33,0.97,0.0,0.97,0.96
LINEAR9,97.41,30.37,63.89,1.18,66.67,63.33,0.89,0.01,0.9,0.88
LINEAR10,93.33,18.52,55.93,2.78,63.33,55.0,0.81,0.0,0.82,0.81
LINEAR11,95.56,11.48,53.52,0.56,55.0,53.33,0.72,0.01,0.73,0.71
LINEAR12,83.33,100.0,91.67,0.0,91.67,91.67,1.0,0.0,1.0,1.0
LINEAR13,96.67,99.63,98.15,0.56,98.33,96.67,0.99,0.0,0.99,0.99
LINEAR14,97.41,99.63,98.52,0.56,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR15,93.33,100.0,96.67,0.0,96.67,96.67,1.0,0.0,1.0,0.99
LINEAR16,95.56,99.63,97.59,2.22,98.33,91.67,1.0,0.0,1.0,0.99
LINEAR17,78.52,95.56,87.04,3.98,90.0,76.67,0.98,0.0,0.98,0.97
LINEAR18,83.33,100.0,91.67,0.0,91.67,91.67,1.0,0.0,1.0,0.99
LINEAR19,96.67,99.63,98.15,0.56,98.33,96.67,1.0,0.0,1.0,0.99
LINEAR20,97.41,100.0,98.7,0.73,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR21,93.33,100.0,96.67,0.0,96.67,96.67,1.0,0.0,1.0,1.0
LINEAR22,95.56,100.0,97.78,1.67,98.33,93.33,1.0,0.0,1.0,1.0
LINEAR23,78.52,100.0,89.26,4.26,93.33,78.33,1.0,0.0,1.0,1.0
LINEAR24,83.33,100.0,91.67,0.0,91.67,91.67,1.0,0.0,1.0,1.0
LINEAR25,96.67,100.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,0.99
LINEAR26,97.41,100.0,98.7,0.73,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR27,93.33,100.0,96.67,0.0,96.67,96.67,1.0,0.0,1.0,1.0
LINEAR28,95.56,100.0,97.78,1.67,98.33,93.33,1.0,0.0,1.0,1.0
LINEAR29,78.52,100.0,89.26,4.26,93.33,78.33,1.0,0.0,1.0,1.0
LINEAR30,28.52,100.0,64.26,2.22,65.0,58.33,1.0,0.0,1.0,0.99
LINEAR31,83.33,100.0,91.67,0.0,91.67,91.67,1.0,0.0,1.0,1.0
LINEAR32,96.67,100.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,0.99
LINEAR33,97.41,100.0,98.7,0.73,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR34,93.33,100.0,96.67,0.0,96.67,96.67,1.0,0.0,1.0,1.0
LINEAR35,95.56,100.0,97.78,1.67,98.33,93.33,1.0,0.0,1.0,1.0
LINEAR36,78.52,100.0,89.26,4.26,93.33,78.33,1.0,0.0,1.0,1.0
LINEAR37,28.52,100.0,64.26,2.22,65.0,58.33,1.0,0.0,1.0,0.99
