Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score,Average AUC,AUC STD,Max AUC,Min AUC
RBF103,73.33,67.04,70.19,3.27,75.0,65.0,0.77,0.02,0.8,0.74
RBF104,60.37,59.26,59.81,2.56,63.33,55.0,0.67,0.01,0.69,0.66
RBF105,73.33,81.11,77.22,2.76,80.0,71.67,0.85,0.01,0.86,0.83
RBF106,60.37,59.26,59.81,1.76,61.67,56.67,0.69,0.01,0.71,0.66
LINEAR1,100.0,73.7,86.85,1.55,90.0,85.0,0.99,0.0,0.99,0.98
LINEAR2,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR3,85.93,84.44,85.19,1.3,86.67,83.33,0.95,0.01,0.96,0.94
LINEAR4,100.0,96.67,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
LINEAR5,85.93,99.26,92.59,1.47,95.0,90.0,0.99,0.0,1.0,0.98
LINEAR6,89.26,70.37,79.81,1.3,81.67,78.33,0.89,0.01,0.92,0.88
LINEAR7,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR8,85.93,100.0,92.96,1.39,95.0,91.67,1.0,0.0,1.0,1.0
LINEAR9,89.26,77.41,83.33,1.86,85.0,80.0,0.94,0.01,0.96,0.94
LINEAR10,91.48,91.85,91.67,1.67,93.33,88.33,0.97,0.0,0.97,0.96
LINEAR11,85.56,91.11,88.33,1.67,90.0,85.0,0.92,0.01,0.94,0.91
LINEAR12,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR13,85.93,100.0,92.96,1.39,95.0,91.67,1.0,0.0,1.0,1.0
LINEAR14,89.26,97.78,93.52,1.55,96.67,91.67,0.99,0.0,1.0,0.99
LINEAR15,91.48,100.0,95.74,1.21,96.67,93.33,1.0,0.0,1.0,1.0
LINEAR16,85.56,100.0,92.78,0.83,93.33,91.67,0.99,0.0,0.99,0.98
LINEAR17,77.04,96.3,86.67,1.44,88.33,85.0,0.91,0.01,0.92,0.91
LINEAR18,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR19,85.93,100.0,92.96,1.39,95.0,91.67,1.0,0.0,1.0,1.0
LINEAR20,89.26,100.0,94.63,1.11,96.67,93.33,1.0,0.0,1.0,1.0
LINEAR21,91.48,100.0,95.74,1.21,96.67,93.33,1.0,0.0,1.0,1.0
LINEAR22,85.56,100.0,92.78,0.83,93.33,91.67,1.0,0.0,1.0,0.99
LINEAR23,77.04,100.0,88.52,1.76,91.67,86.67,0.96,0.01,0.97,0.95
LINEAR24,100.0,98.89,99.44,0.83,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR25,85.93,100.0,92.96,1.39,95.0,91.67,1.0,0.0,1.0,1.0
LINEAR26,89.26,100.0,94.63,1.11,96.67,93.33,1.0,0.0,1.0,0.99
LINEAR27,91.48,100.0,95.74,1.21,96.67,93.33,1.0,0.0,1.0,1.0
LINEAR28,85.56,100.0,92.78,0.83,93.33,91.67,1.0,0.0,1.0,1.0
LINEAR29,77.04,100.0,88.52,1.76,91.67,86.67,0.98,0.0,0.99,0.97
LINEAR30,59.26,100.0,79.63,1.11,81.67,78.33,0.94,0.02,0.95,0.9
LINEAR31,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR32,85.93,100.0,92.96,1.39,95.0,91.67,1.0,0.0,1.0,1.0
LINEAR33,89.26,100.0,94.63,1.11,96.67,93.33,1.0,0.0,1.0,1.0
LINEAR34,91.48,100.0,95.74,1.21,96.67,93.33,1.0,0.0,1.0,1.0
LINEAR35,85.56,100.0,92.78,0.83,93.33,91.67,1.0,0.0,1.0,1.0
LINEAR36,77.04,100.0,88.52,1.76,91.67,86.67,0.99,0.0,1.0,0.99
LINEAR37,59.26,100.0,79.63,1.11,81.67,78.33,0.99,0.0,0.99,0.98
LINEAR38,74.44,88.15,81.3,1.82,85.0,78.33,0.91,0.0,0.91,0.9
LINEAR39,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR40,85.93,96.67,91.3,1.39,93.33,90.0,0.97,0.01,0.99,0.97
LINEAR41,89.26,100.0,94.63,1.11,96.67,93.33,1.0,0.0,1.0,1.0
LINEAR42,91.48,100.0,95.74,1.21,96.67,93.33,1.0,0.0,1.0,1.0
LINEAR43,85.56,100.0,92.78,0.83,93.33,91.67,1.0,0.0,1.0,1.0
LINEAR44,77.04,100.0,88.52,1.76,91.67,86.67,1.0,0.0,1.0,1.0
LINEAR45,59.26,100.0,79.63,1.11,81.67,78.33,1.0,0.0,1.0,1.0
LINEAR46,74.44,100.0,87.22,1.18,88.33,85.0,0.99,0.0,1.0,0.99
LINEAR47,80.37,98.52,89.44,0.83,90.0,88.33,0.98,0.0,0.98,0.97
LINEAR48,100.0,98.52,99.26,0.88,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR49,85.93,96.67,91.3,1.39,93.33,90.0,0.97,0.0,0.97,0.97
LINEAR50,89.26,96.67,92.96,1.11,95.0,91.67,0.97,0.0,0.97,0.97
LINEAR51,91.48,100.0,95.74,1.21,96.67,93.33,1.0,0.0,1.0,1.0
LINEAR52,85.56,100.0,92.78,0.83,93.33,91.67,1.0,0.0,1.0,1.0
LINEAR53,77.04,100.0,88.52,1.76,91.67,86.67,1.0,0.0,1.0,1.0
LINEAR54,59.26,100.0,79.63,1.11,81.67,78.33,1.0,0.0,1.0,1.0
LINEAR55,74.44,100.0,87.22,1.18,88.33,85.0,1.0,0.0,1.0,1.0
LINEAR56,80.37,100.0,90.19,0.56,91.67,90.0,1.0,0.0,1.0,0.99
LINEAR57,63.33,100.0,81.67,0.0,81.67,81.67,0.96,0.01,0.98,0.95
LINEAR58,100.0,83.33,91.67,1.86,93.33,88.33,1.0,0.0,1.0,0.99
LINEAR59,85.93,96.67,91.3,1.39,93.33,90.0,0.98,0.01,0.99,0.97
LINEAR60,89.26,87.78,88.52,3.58,91.67,80.0,0.95,0.0,0.95,0.94
LINEAR61,91.48,91.11,91.3,2.86,93.33,85.0,0.97,0.0,0.97,0.96
LINEAR62,85.56,87.04,86.3,1.11,88.33,85.0,0.92,0.01,0.93,0.91
LINEAR63,77.04,98.52,87.78,1.67,90.0,85.0,0.89,0.0,0.9,0.89
LINEAR64,59.26,85.93,72.59,1.47,75.0,70.0,0.86,0.02,0.87,0.82
LINEAR65,74.44,94.44,84.44,0.83,85.0,83.33,0.94,0.01,0.94,0.93
LINEAR66,80.37,95.56,87.96,0.73,88.33,86.67,0.95,0.0,0.95,0.94
LINEAR67,63.33,100.0,81.67,0.0,81.67,81.67,0.89,0.01,0.92,0.88
LINEAR68,89.26,29.63,59.44,1.67,61.67,56.67,0.71,0.01,0.73,0.7
LINEAR69,91.48,35.19,63.33,2.89,66.67,56.67,0.71,0.01,0.72,0.7
LINEAR70,85.56,24.44,55.0,1.67,56.67,51.67,0.63,0.01,0.65,0.62
LINEAR71,77.04,31.48,54.26,2.06,58.33,51.67,0.59,0.01,0.62,0.58
LINEAR72,59.26,56.3,57.78,2.2,60.0,55.0,0.61,0.01,0.62,0.6
LINEAR73,74.44,26.67,50.56,1.67,53.33,48.33,0.55,0.01,0.56,0.54
LINEAR74,80.37,29.63,55.0,1.44,56.67,53.33,0.59,0.02,0.61,0.55
LINEAR75,63.33,42.22,52.78,1.86,55.0,50.0,0.59,0.01,0.61,0.57
LINEAR76,89.26,82.96,86.11,1.67,88.33,83.33,0.96,0.0,0.96,0.95
LINEAR77,91.48,61.85,76.67,2.04,78.33,71.67,0.84,0.01,0.85,0.81
LINEAR78,85.56,58.52,72.04,2.47,75.0,66.67,0.8,0.01,0.81,0.78
LINEAR79,77.04,65.56,71.3,1.39,73.33,70.0,0.78,0.0,0.78,0.77
LINEAR80,59.26,56.3,57.78,2.04,61.67,55.0,0.61,0.01,0.63,0.59
LINEAR81,74.44,28.89,51.67,1.18,53.33,50.0,0.61,0.01,0.62,0.6
LINEAR82,80.37,31.48,55.93,1.69,58.33,53.33,0.51,0.02,0.52,0.47
LINEAR83,63.33,41.48,52.41,0.88,53.33,51.67,0.56,0.01,0.57,0.55
LINEAR84,85.56,50.0,67.78,0.83,68.33,66.67,0.75,0.01,0.76,0.74
LINEAR85,77.04,72.59,74.81,1.3,76.67,73.33,0.81,0.0,0.82,0.81
LINEAR86,59.26,63.7,61.48,1.3,63.33,60.0,0.72,0.01,0.74,0.69
LINEAR87,74.44,45.56,60.0,2.2,61.67,55.0,0.68,0.01,0.69,0.66
LINEAR88,80.37,34.44,57.41,1.69,60.0,55.0,0.59,0.01,0.6,0.57
LINEAR89,63.33,50.74,57.04,2.32,60.0,51.67,0.61,0.01,0.62,0.59
LINEAR90,77.04,81.11,79.07,1.88,81.67,76.67,0.85,0.01,0.86,0.84
LINEAR91,59.26,82.22,70.74,1.88,73.33,66.67,0.78,0.02,0.8,0.74
LINEAR92,74.44,74.81,74.63,2.0,76.67,71.67,0.8,0.02,0.82,0.76
LINEAR93,80.37,40.0,60.19,1.0,61.67,58.33,0.64,0.01,0.65,0.62
LINEAR94,63.33,48.89,56.11,1.18,56.67,53.33,0.63,0.01,0.65,0.61
LINEAR95,59.26,82.96,71.11,1.18,73.33,70.0,0.8,0.01,0.81,0.78
LINEAR96,74.44,51.11,62.78,1.67,65.0,60.0,0.72,0.0,0.73,0.72
LINEAR97,80.37,62.96,71.67,1.67,73.33,70.0,0.77,0.01,0.78,0.73
LINEAR98,63.33,53.33,58.33,2.64,60.0,51.67,0.68,0.01,0.69,0.64
LINEAR99,74.44,69.63,72.04,3.8,76.67,63.33,0.81,0.02,0.83,0.76
LINEAR100,80.37,56.3,68.33,0.83,70.0,66.67,0.73,0.02,0.74,0.69
LINEAR101,63.33,45.93,54.63,1.82,58.33,51.67,0.63,0.01,0.64,0.6
LINEAR102,74.44,66.67,70.56,1.67,73.33,68.33,0.78,0.01,0.78,0.75
LINEAR103,80.37,56.3,68.33,0.83,70.0,66.67,0.74,0.01,0.74,0.73
LINEAR104,63.33,74.81,69.07,3.34,71.67,61.67,0.74,0.01,0.75,0.72
LINEAR105,80.37,80.0,80.19,0.56,81.67,80.0,0.86,0.01,0.88,0.85
LINEAR106,63.33,49.63,56.48,2.69,58.33,50.0,0.67,0.01,0.69,0.66
OLD1,0.0,0.0,55.0,0.0,55.0,55.0,0.48,0.0,0.48,0.48
OLD2,0.0,0.0,90.0,0.0,90.0,90.0,0.95,0.0,0.95,0.95
OLD3,0.0,0.0,50.0,0.0,50.0,50.0,0.41,0.0,0.41,0.41
OLD4,0.0,0.0,86.67,0.0,86.67,86.67,0.94,0.0,0.94,0.94
OLD5,0.0,0.0,80.0,0.0,80.0,80.0,0.83,0.0,0.83,0.83
OLD6,0.0,0.0,53.33,0.0,53.33,53.33,0.45,0.0,0.45,0.45
OLD7,0.0,0.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
OLD8,0.0,0.0,93.33,0.0,93.33,93.33,0.99,0.0,0.99,0.99
OLD9,0.0,0.0,86.67,0.0,86.67,86.67,0.89,0.0,0.89,0.89
OLD10,0.0,0.0,71.67,0.0,71.67,71.67,0.69,0.0,0.69,0.69
OLD11,0.0,0.0,58.33,0.0,58.33,58.33,0.53,0.0,0.53,0.53
OLD12,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD13,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD14,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD15,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD16,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD17,0.0,0.0,88.33,0.0,88.33,88.33,0.92,0.0,0.92,0.92
OLD18,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD19,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD20,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD21,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD22,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD23,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD24,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD25,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD26,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD27,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD28,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD29,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD30,0.0,0.0,95.0,0.0,95.0,95.0,0.95,0.0,0.95,0.95
OLD31,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD32,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD33,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD34,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD35,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD36,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD37,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD38,0.0,0.0,73.33,0.0,73.33,73.33,0.8,0.0,0.8,0.8
OLD39,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD40,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD41,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD42,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD43,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD44,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD45,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD46,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD47,0.0,0.0,88.33,0.0,88.33,88.33,0.95,0.0,0.95,0.95
OLD48,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD49,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD50,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD51,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD52,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD53,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD54,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD55,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD56,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD57,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD58,0.0,0.0,50.0,0.0,50.0,50.0,0.2,0.0,0.2,0.2
OLD59,0.0,0.0,50.0,0.0,50.0,50.0,0.29,0.0,0.29,0.29
OLD60,0.0,0.0,50.0,0.0,50.0,50.0,0.32,0.0,0.32,0.32
OLD61,0.0,0.0,50.0,0.0,50.0,50.0,0.35,0.0,0.35,0.35
OLD62,0.0,0.0,53.33,0.0,53.33,53.33,0.46,0.0,0.46,0.46
OLD63,0.0,0.0,51.67,0.0,51.67,51.67,0.36,0.0,0.36,0.36
OLD64,0.0,0.0,51.67,0.0,51.67,51.67,0.4,0.0,0.4,0.4
OLD65,0.0,0.0,56.67,0.0,56.67,56.67,0.55,0.0,0.55,0.55
OLD66,0.0,0.0,60.0,0.0,60.0,60.0,0.57,0.0,0.57,0.57
OLD67,0.0,0.0,58.33,0.0,58.33,58.33,0.57,0.0,0.57,0.57
OLD68,0.0,0.0,55.0,0.0,55.0,55.0,0.49,0.0,0.49,0.49
OLD69,0.0,0.0,51.67,0.0,51.67,51.67,0.47,0.0,0.47,0.47
OLD70,0.0,0.0,51.67,0.0,51.67,51.67,0.48,0.0,0.48,0.48
OLD71,0.0,0.0,58.33,0.0,58.33,58.33,0.53,0.0,0.53,0.53
OLD72,0.0,0.0,58.33,0.0,58.33,58.33,0.54,0.0,0.54,0.54
OLD73,0.0,0.0,53.33,0.0,53.33,53.33,0.51,0.0,0.51,0.51
OLD74,0.0,0.0,51.67,0.0,51.67,51.67,0.45,0.0,0.45,0.45
OLD75,0.0,0.0,53.33,0.0,53.33,53.33,0.49,0.0,0.49,0.49
OLD76,0.0,0.0,51.67,0.0,51.67,51.67,0.36,0.0,0.35,0.35
OLD77,0.0,0.0,55.0,0.0,55.0,55.0,0.5,0.0,0.5,0.5
OLD78,0.0,0.0,51.67,0.0,51.67,51.67,0.48,0.0,0.48,0.48
OLD79,0.0,0.0,51.67,0.0,51.67,51.67,0.49,0.0,0.49,0.49
OLD80,0.0,0.0,61.67,0.0,61.67,61.67,0.56,0.0,0.56,0.56
OLD81,0.0,0.0,56.67,0.0,56.67,56.67,0.54,0.0,0.54,0.54
OLD82,0.0,0.0,56.67,0.0,56.67,56.67,0.52,0.0,0.52,0.52
OLD83,0.0,0.0,56.67,0.0,56.67,56.67,0.53,0.0,0.53,0.53
OLD84,0.0,0.0,53.33,0.0,53.33,53.33,0.48,0.0,0.48,0.48
OLD85,0.0,0.0,56.67,0.0,56.67,56.67,0.52,0.0,0.52,0.52
OLD86,0.0,0.0,58.33,0.0,58.33,58.33,0.58,0.0,0.58,0.58
OLD87,0.0,0.0,56.67,0.0,56.67,56.67,0.52,0.0,0.53,0.53
OLD88,0.0,0.0,56.67,0.0,56.67,56.67,0.54,0.0,0.54,0.54
OLD89,0.0,0.0,56.67,0.0,56.67,56.67,0.53,0.0,0.53,0.53
OLD90,0.0,0.0,53.33,0.0,53.33,53.33,0.48,0.0,0.48,0.48
OLD91,0.0,0.0,61.67,0.0,61.67,61.67,0.63,0.0,0.63,0.63
OLD92,0.0,0.0,58.33,0.0,58.33,58.33,0.57,0.0,0.57,0.57
OLD93,0.0,0.0,60.0,0.0,60.0,60.0,0.56,0.0,0.56,0.56
OLD94,0.0,0.0,55.0,0.0,55.0,55.0,0.51,0.0,0.51,0.51
OLD95,0.0,0.0,60.0,0.0,60.0,60.0,0.55,0.0,0.55,0.55
OLD96,0.0,0.0,61.67,0.0,61.67,61.67,0.58,0.0,0.58,0.58
OLD97,0.0,0.0,61.67,0.0,61.67,61.67,0.56,0.0,0.56,0.56
OLD98,0.0,0.0,56.67,0.0,56.67,56.67,0.53,0.0,0.53,0.53
OLD99,0.0,0.0,61.67,0.0,61.67,61.67,0.63,0.0,0.63,0.63
OLD100,0.0,0.0,55.0,0.0,55.0,55.0,0.53,0.0,0.53,0.53
OLD101,0.0,0.0,58.33,0.0,58.33,58.33,0.56,0.0,0.56,0.56
OLD102,0.0,0.0,61.67,0.0,61.67,61.67,0.61,0.0,0.61,0.61
OLD103,0.0,0.0,60.0,0.0,60.0,60.0,0.56,0.0,0.56,0.56
OLD104,0.0,0.0,58.33,0.0,58.33,58.33,0.55,0.0,0.55,0.55
OLD105,0.0,0.0,68.33,0.0,68.33,68.33,0.71,0.0,0.71,0.71
OLD106,0.0,0.0,63.33,0.0,63.33,63.33,0.63,0.0,0.63,0.63
