Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score,Average AUC,AUC STD,Max AUC,Min AUC
RBF29,81.85,100.0,90.93,1.69,93.33,88.33,1.0,0.0,1.0,1.0
RBF30,61.48,96.67,79.07,4.26,81.67,71.67,0.96,0.01,0.97,0.95
RBF31,96.67,100.0,98.33,2.04,100.0,95.0,1.0,0.0,1.0,1.0
RBF32,94.44,100.0,97.22,0.83,98.33,96.67,0.98,0.02,1.0,0.96
RBF33,87.78,100.0,93.89,1.67,96.67,91.67,1.0,0.0,1.0,1.0
RBF34,67.04,100.0,83.52,2.82,88.33,81.67,1.0,0.0,1.0,1.0
RBF35,75.56,100.0,87.78,1.18,88.33,85.0,1.0,0.0,1.0,1.0
RBF36,81.85,100.0,90.93,1.69,93.33,88.33,1.0,0.0,1.0,1.0
RBF37,61.48,100.0,80.74,4.26,83.33,73.33,1.0,0.0,1.0,1.0
RBF38,61.48,96.67,79.07,1.21,80.0,76.67,0.96,0.01,0.97,0.96
RBF39,96.67,100.0,98.33,2.04,100.0,95.0,1.0,0.0,1.0,1.0
RBF40,94.44,100.0,97.22,0.83,98.33,96.67,0.98,0.02,1.0,0.96
RBF41,87.78,100.0,93.89,1.67,96.67,91.67,1.0,0.0,1.0,1.0
RBF42,67.04,100.0,83.52,2.82,88.33,81.67,1.0,0.0,1.0,1.0
RBF43,75.56,100.0,87.78,1.18,88.33,85.0,1.0,0.0,1.0,1.0
RBF44,81.85,100.0,90.93,1.69,93.33,88.33,1.0,0.0,1.0,1.0
RBF45,61.48,99.63,80.56,4.17,83.33,73.33,1.0,0.01,1.0,0.98
RBF46,61.48,98.52,80.0,1.86,83.33,78.33,0.99,0.01,1.0,0.97
RBF47,91.48,87.78,89.63,2.0,93.33,86.67,0.97,0.01,0.99,0.95
RBF48,96.67,98.89,97.78,2.5,100.0,93.33,0.99,0.01,1.0,0.97
RBF49,94.44,100.0,97.22,0.83,98.33,96.67,0.98,0.02,1.0,0.96
RBF50,87.78,100.0,93.89,1.67,96.67,91.67,1.0,0.0,1.0,1.0
RBF51,67.04,100.0,83.52,2.82,88.33,81.67,1.0,0.0,1.0,1.0
RBF52,75.56,100.0,87.78,1.18,88.33,85.0,1.0,0.0,1.0,1.0
RBF53,81.85,100.0,90.93,1.69,93.33,88.33,1.0,0.0,1.0,1.0
RBF54,61.48,100.0,80.74,4.26,83.33,73.33,1.0,0.0,1.0,1.0
RBF55,61.48,100.0,80.74,1.88,83.33,78.33,1.0,0.0,1.0,0.99
RBF56,91.48,100.0,95.74,3.13,98.33,90.0,1.0,0.0,1.0,1.0
RBF57,91.11,99.63,95.37,1.82,98.33,93.33,1.0,0.0,1.0,0.99
RBF58,96.67,97.41,97.04,1.62,98.33,95.0,0.99,0.01,1.0,0.98
RBF59,94.44,91.85,93.15,2.27,96.67,91.67,0.92,0.02,0.94,0.91
RBF60,87.78,94.07,90.93,2.78,95.0,86.67,0.97,0.0,0.97,0.96
RBF61,67.04,85.93,76.48,2.12,80.0,75.0,0.84,0.03,0.87,0.81
RBF62,75.56,91.11,83.33,0.83,85.0,81.67,0.95,0.01,0.96,0.94
RBF63,81.85,81.11,81.48,1.0,83.33,80.0,0.87,0.01,0.88,0.85
RBF64,61.48,93.33,77.41,4.26,80.0,70.0,0.9,0.02,0.91,0.87
RBF65,61.48,99.63,80.56,1.67,83.33,78.33,0.98,0.01,0.99,0.96
RBF66,91.48,93.7,92.59,2.65,95.0,88.33,0.96,0.01,0.97,0.95
RBF67,91.11,89.63,90.37,2.17,95.0,88.33,0.96,0.02,0.98,0.92
RBF68,87.78,13.7,50.74,1.88,53.33,48.33,0.56,0.03,0.58,0.51
RBF69,67.04,19.26,43.15,3.27,48.33,40.0,0.44,0.02,0.46,0.42
RBF70,75.56,19.26,47.41,0.88,48.33,46.67,0.48,0.01,0.49,0.45
RBF71,81.85,30.74,56.3,1.62,58.33,53.33,0.51,0.0,0.52,0.51
RBF72,61.48,32.96,47.22,3.33,50.0,41.67,0.46,0.01,0.47,0.45
RBF73,61.48,19.63,40.56,1.86,43.33,38.33,0.4,0.02,0.43,0.36
RBF74,91.48,34.07,62.78,2.5,65.0,58.33,0.64,0.01,0.65,0.62
RBF75,91.11,23.7,57.41,2.9,60.0,51.67,0.61,0.03,0.65,0.57
RBF76,87.78,37.41,62.59,3.55,66.67,58.33,0.76,0.03,0.79,0.7
RBF77,67.04,40.0,53.52,2.82,58.33,51.67,0.55,0.04,0.62,0.51
RBF78,75.56,33.33,54.44,2.04,56.67,51.67,0.56,0.01,0.59,0.54
RBF79,81.85,18.89,50.37,1.11,51.67,48.33,0.55,0.01,0.56,0.54
RBF80,61.48,25.93,43.7,1.62,46.67,41.67,0.49,0.01,0.5,0.47
RBF81,61.48,31.48,46.48,1.3,48.33,45.0,0.46,0.01,0.47,0.46
RBF82,91.48,29.63,60.56,3.91,65.0,55.0,0.55,0.02,0.58,0.53
RBF83,91.11,15.56,53.33,3.0,56.67,48.33,0.58,0.04,0.64,0.53
RBF84,75.56,18.52,47.04,2.74,51.67,43.33,0.5,0.01,0.52,0.48
RBF85,81.85,30.0,55.93,1.21,58.33,55.0,0.61,0.01,0.62,0.58
RBF86,61.48,41.11,51.3,3.2,53.33,45.0,0.5,0.01,0.52,0.49
RBF87,61.48,25.56,43.52,1.3,45.0,41.67,0.43,0.01,0.46,0.42
RBF88,91.48,15.56,53.52,3.06,56.67,48.33,0.39,0.05,0.46,0.34
RBF89,91.11,17.78,54.44,1.86,56.67,51.67,0.61,0.04,0.68,0.56
RBF90,81.85,52.22,67.04,2.61,70.0,63.33,0.74,0.01,0.75,0.72
RBF91,61.48,33.33,47.41,1.88,51.67,45.0,0.52,0.01,0.53,0.5
RBF92,61.48,38.89,50.19,1.76,53.33,48.33,0.53,0.03,0.57,0.49
RBF93,91.48,20.0,55.74,1.69,56.67,51.67,0.55,0.02,0.57,0.53
RBF94,91.11,11.11,51.11,1.86,53.33,48.33,0.51,0.03,0.56,0.47
RBF95,61.48,60.0,60.74,2.22,63.33,56.67,0.66,0.01,0.67,0.65
RBF96,61.48,39.26,50.37,1.62,53.33,48.33,0.56,0.01,0.57,0.54
RBF97,91.48,17.78,54.63,2.47,56.67,50.0,0.52,0.02,0.55,0.49
RBF98,91.11,17.41,54.26,1.47,56.67,53.33,0.53,0.02,0.55,0.5
RBF99,61.48,29.63,45.56,2.76,50.0,41.67,0.48,0.01,0.51,0.47
RBF100,91.48,13.33,52.41,2.37,55.0,48.33,0.45,0.04,0.52,0.41
RBF101,91.11,34.81,62.96,1.11,65.0,61.67,0.65,0.02,0.67,0.63
RBF102,61.48,42.22,51.85,1.55,53.33,50.0,0.59,0.01,0.6,0.58
RBF103,91.48,18.89,55.19,1.94,56.67,51.67,0.47,0.04,0.53,0.43
RBF104,91.11,15.56,53.33,1.18,55.0,51.67,0.58,0.04,0.64,0.53
RBF105,91.48,51.85,71.67,2.5,76.67,68.33,0.79,0.01,0.8,0.78
RBF106,91.11,26.67,58.89,1.18,60.0,56.67,0.68,0.04,0.73,0.63
LINEAR1,93.33,13.33,53.33,0.0,53.33,53.33,0.73,0.02,0.75,0.7
LINEAR2,93.33,90.0,91.67,0.0,91.67,91.67,0.95,0.0,0.96,0.95
LINEAR3,100.0,1.11,50.56,0.83,51.67,50.0,0.84,0.02,0.87,0.81
LINEAR4,93.33,86.67,90.0,0.0,90.0,90.0,0.97,0.0,0.98,0.97
LINEAR5,100.0,12.59,56.3,1.39,58.33,55.0,0.97,0.01,0.98,0.96
LINEAR6,100.0,5.56,52.78,0.83,53.33,51.67,0.85,0.03,0.88,0.81
LINEAR7,93.33,96.67,95.0,0.0,95.0,95.0,0.99,0.0,0.99,0.99
LINEAR8,100.0,56.3,78.15,1.3,80.0,76.67,0.9,0.0,0.91,0.9
LINEAR9,100.0,32.22,66.11,0.83,66.67,65.0,0.92,0.0,0.93,0.91
LINEAR10,100.0,30.0,65.0,2.5,66.67,61.67,0.88,0.0,0.88,0.87
LINEAR11,91.11,18.89,55.0,2.5,56.67,51.67,0.78,0.0,0.79,0.78
LINEAR12,93.33,98.89,96.11,0.83,96.67,95.0,1.0,0.0,1.0,1.0
LINEAR13,100.0,96.67,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
LINEAR14,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR15,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR16,91.11,96.67,93.89,0.83,95.0,93.33,0.97,0.0,0.97,0.97
LINEAR17,54.07,98.15,76.11,6.01,85.0,70.0,0.97,0.01,0.98,0.96
LINEAR18,93.33,100.0,96.67,0.0,96.67,96.67,1.0,0.0,1.0,1.0
LINEAR19,100.0,95.19,97.59,0.88,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR20,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR21,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR22,91.11,100.0,95.56,0.83,96.67,95.0,1.0,0.0,1.0,1.0
LINEAR23,54.07,96.67,75.37,5.26,83.33,70.0,0.97,0.0,0.97,0.97
LINEAR24,93.33,100.0,96.67,0.0,96.67,96.67,1.0,0.0,1.0,1.0
LINEAR25,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR26,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR27,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR28,91.11,97.78,94.44,1.67,96.67,93.33,0.99,0.01,1.0,0.98
LINEAR29,54.07,100.0,77.04,5.26,85.0,71.67,1.0,0.0,1.0,1.0
LINEAR30,20.37,96.67,58.52,1.3,60.0,56.67,0.93,0.01,0.94,0.92
LINEAR31,93.33,100.0,96.67,0.0,96.67,96.67,1.0,0.0,1.0,1.0
LINEAR32,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR33,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR34,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR35,91.11,100.0,95.56,0.83,96.67,95.0,1.0,0.0,1.0,1.0
LINEAR36,54.07,100.0,77.04,5.26,85.0,71.67,1.0,0.0,1.0,1.0
LINEAR37,20.37,100.0,60.19,1.3,61.67,58.33,1.0,0.0,1.0,1.0
LINEAR38,32.59,100.0,66.3,1.11,68.33,65.0,0.95,0.0,0.96,0.94
LINEAR39,93.33,100.0,96.67,0.0,96.67,96.67,1.0,0.0,1.0,1.0
LINEAR40,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR41,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR42,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR43,91.11,100.0,95.56,0.83,96.67,95.0,1.0,0.0,1.0,1.0
LINEAR44,54.07,100.0,77.04,5.26,85.0,71.67,1.0,0.0,1.0,1.0
LINEAR45,20.37,100.0,60.19,1.3,61.67,58.33,0.99,0.01,1.0,0.98
LINEAR46,32.59,100.0,66.3,1.11,68.33,65.0,0.99,0.01,1.0,0.98
LINEAR47,67.41,90.74,79.07,1.88,81.67,76.67,0.91,0.01,0.93,0.9
LINEAR48,93.33,96.67,95.0,0.0,95.0,95.0,0.99,0.01,1.0,0.98
LINEAR49,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR50,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR51,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR52,91.11,100.0,95.56,0.83,96.67,95.0,1.0,0.0,1.0,1.0
LINEAR53,54.07,100.0,77.04,5.26,85.0,71.67,1.0,0.0,1.0,1.0
LINEAR54,20.37,100.0,60.19,1.3,61.67,58.33,1.0,0.0,1.0,1.0
LINEAR55,32.59,100.0,66.3,1.11,68.33,65.0,1.0,0.0,1.0,1.0
LINEAR56,67.41,100.0,83.7,2.61,86.67,80.0,1.0,0.0,1.0,1.0
LINEAR57,85.56,96.67,91.11,0.83,91.67,90.0,0.99,0.0,0.99,0.99
LINEAR58,93.33,6.67,50.0,0.0,50.0,50.0,0.91,0.0,0.91,0.9
LINEAR59,100.0,0.0,50.0,0.0,50.0,50.0,0.94,0.0,0.95,0.94
LINEAR60,100.0,3.33,51.67,0.0,51.67,51.67,0.93,0.0,0.93,0.92
LINEAR61,100.0,8.89,54.44,0.83,55.0,53.33,0.75,0.01,0.76,0.73
LINEAR62,91.11,27.04,59.07,1.69,60.0,55.0,0.81,0.01,0.82,0.8
LINEAR63,54.07,94.44,74.26,3.64,80.0,70.0,0.84,0.01,0.86,0.83
LINEAR64,20.37,96.67,58.52,1.3,60.0,56.67,0.82,0.01,0.82,0.81
LINEAR65,32.59,100.0,66.3,1.11,68.33,65.0,0.96,0.0,0.96,0.95
LINEAR66,67.41,95.93,81.67,2.36,85.0,78.33,0.92,0.01,0.94,0.89
LINEAR67,85.56,86.67,86.11,0.83,86.67,85.0,0.93,0.01,0.95,0.91
LINEAR68,100.0,0.0,50.0,0.0,50.0,50.0,0.49,0.01,0.51,0.48
LINEAR69,100.0,3.33,51.67,0.0,51.67,51.67,0.44,0.01,0.45,0.42
LINEAR70,91.11,10.37,50.74,0.88,51.67,50.0,0.47,0.0,0.48,0.47
LINEAR71,54.07,45.56,49.81,1.94,51.67,46.67,0.53,0.01,0.54,0.51
LINEAR72,20.37,79.63,50.0,0.83,51.67,48.33,0.48,0.0,0.48,0.47
LINEAR73,32.59,56.3,44.44,0.83,45.0,43.33,0.34,0.01,0.35,0.33
LINEAR74,67.41,47.04,57.22,3.91,61.67,51.67,0.63,0.0,0.64,0.63
LINEAR75,85.56,23.7,54.63,0.73,55.0,53.33,0.47,0.0,0.48,0.47
LINEAR76,100.0,3.33,51.67,0.0,51.67,51.67,0.67,0.03,0.72,0.62
LINEAR77,100.0,5.56,52.78,0.83,53.33,51.67,0.55,0.0,0.56,0.55
LINEAR78,91.11,12.22,51.67,0.0,51.67,51.67,0.55,0.0,0.55,0.54
LINEAR79,54.07,61.85,57.96,1.62,60.0,55.0,0.58,0.0,0.59,0.58
LINEAR80,20.37,87.78,54.07,1.47,56.67,51.67,0.52,0.0,0.52,0.52
LINEAR81,32.59,62.59,47.59,2.06,50.0,43.33,0.45,0.0,0.45,0.44
LINEAR82,67.41,35.19,51.3,2.98,55.0,46.67,0.51,0.0,0.51,0.51
LINEAR83,85.56,8.52,47.04,1.11,48.33,45.0,0.45,0.01,0.46,0.44
LINEAR84,91.11,10.0,50.56,0.83,51.67,50.0,0.51,0.0,0.52,0.51
LINEAR85,54.07,79.63,66.85,2.56,70.0,63.33,0.73,0.0,0.73,0.72
LINEAR86,20.37,82.22,51.3,1.39,53.33,48.33,0.5,0.0,0.5,0.49
LINEAR87,32.59,63.7,48.15,1.3,50.0,46.67,0.43,0.01,0.45,0.42
LINEAR88,67.41,19.26,43.33,1.67,45.0,40.0,0.48,0.01,0.49,0.47
LINEAR89,85.56,21.85,53.7,1.11,55.0,51.67,0.36,0.01,0.37,0.35
LINEAR90,54.07,85.56,69.81,2.12,73.33,66.67,0.77,0.0,0.77,0.76
LINEAR91,20.37,90.0,55.19,1.3,56.67,53.33,0.51,0.01,0.52,0.5
LINEAR92,32.59,65.93,49.26,1.69,51.67,46.67,0.51,0.0,0.51,0.5
LINEAR93,67.41,32.59,50.0,1.44,51.67,48.33,0.55,0.01,0.56,0.55
LINEAR94,85.56,12.59,49.07,0.88,50.0,48.33,0.54,0.01,0.54,0.52
LINEAR95,20.37,84.81,52.59,1.47,55.0,51.67,0.65,0.01,0.67,0.64
LINEAR96,32.59,79.26,55.93,0.88,56.67,55.0,0.58,0.01,0.59,0.57
LINEAR97,67.41,39.26,53.33,4.33,58.33,46.67,0.54,0.01,0.55,0.52
LINEAR98,85.56,20.0,52.78,1.44,55.0,51.67,0.5,0.01,0.51,0.5
LINEAR99,32.59,70.0,51.3,1.39,53.33,50.0,0.47,0.01,0.48,0.46
LINEAR100,67.41,29.63,48.52,1.94,51.67,46.67,0.52,0.0,0.53,0.51
LINEAR101,85.56,35.19,60.37,1.11,61.67,58.33,0.54,0.0,0.55,0.54
LINEAR102,32.59,80.0,56.3,2.17,60.0,53.33,0.59,0.01,0.59,0.58
LINEAR103,67.41,34.07,50.74,3.24,56.67,46.67,0.56,0.01,0.57,0.55
LINEAR104,85.56,11.85,48.7,1.11,50.0,46.67,0.51,0.02,0.53,0.48
LINEAR105,67.41,74.44,70.93,2.06,73.33,68.33,0.8,0.0,0.8,0.79
LINEAR106,85.56,24.44,55.0,1.44,56.67,53.33,0.5,0.01,0.51,0.49
OLD1,0.0,0.0,53.33,0.0,53.33,53.33,0.48,0.0,0.48,0.48
OLD2,0.0,0.0,91.67,0.0,91.67,91.67,0.94,0.0,0.94,0.94
OLD3,0.0,0.0,51.67,0.0,51.67,51.67,0.41,0.0,0.41,0.41
OLD4,0.0,0.0,91.67,0.0,91.67,91.67,0.95,0.0,0.95,0.95
OLD5,0.0,0.0,80.0,0.0,80.0,80.0,0.84,0.0,0.84,0.84
OLD6,0.0,0.0,53.33,0.0,53.33,53.33,0.44,0.0,0.44,0.44
OLD7,0.0,0.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
OLD8,0.0,0.0,93.33,0.0,93.33,93.33,0.99,0.0,0.99,0.99
OLD9,0.0,0.0,76.67,0.0,76.67,76.67,0.81,0.0,0.81,0.81
OLD10,0.0,0.0,73.33,0.0,73.33,73.33,0.7,0.0,0.7,0.7
OLD11,0.0,0.0,58.33,0.0,58.33,58.33,0.53,0.0,0.53,0.53
OLD12,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD13,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD14,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD15,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD16,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD17,0.0,0.0,90.0,0.0,90.0,90.0,0.93,0.0,0.93,0.93
OLD18,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD19,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD20,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD21,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD22,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD23,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD24,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD25,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD26,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD27,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD28,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD29,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD30,0.0,0.0,91.67,0.0,91.67,91.67,0.96,0.0,0.96,0.96
OLD31,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD32,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD33,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD34,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD35,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD36,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD37,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD38,0.0,0.0,76.67,0.0,76.67,76.67,0.83,0.0,0.83,0.83
OLD39,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD40,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD41,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD42,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD43,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD44,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD45,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD46,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD47,0.0,0.0,86.67,0.0,86.67,86.67,0.9,0.0,0.9,0.9
OLD48,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD49,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD50,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD51,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD52,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD53,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD54,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD55,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD56,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD57,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD58,0.0,0.0,51.67,0.0,51.67,51.67,0.15,0.0,0.15,0.15
OLD59,0.0,0.0,50.0,0.0,50.0,50.0,0.3,0.0,0.3,0.3
OLD60,0.0,0.0,50.0,0.0,50.0,50.0,0.29,0.0,0.29,0.29
OLD61,0.0,0.0,50.0,0.0,50.0,50.0,0.39,0.0,0.39,0.39
OLD62,0.0,0.0,53.33,0.0,53.33,53.33,0.45,0.0,0.45,0.45
OLD63,0.0,0.0,50.0,0.0,50.0,50.0,0.32,0.0,0.32,0.32
OLD64,0.0,0.0,51.67,0.0,51.67,51.67,0.4,0.0,0.4,0.4
OLD65,0.0,0.0,56.67,0.0,56.67,56.67,0.53,0.0,0.53,0.53
OLD66,0.0,0.0,63.33,0.0,63.33,63.33,0.59,0.0,0.59,0.59
OLD67,0.0,0.0,61.67,0.0,61.67,61.67,0.59,0.0,0.59,0.59
OLD68,0.0,0.0,53.33,0.0,53.33,53.33,0.48,0.0,0.48,0.48
OLD69,0.0,0.0,56.67,0.0,56.67,56.67,0.5,0.0,0.5,0.5
OLD70,0.0,0.0,55.0,0.0,55.0,55.0,0.48,0.0,0.48,0.48
OLD71,0.0,0.0,56.67,0.0,56.67,56.67,0.54,0.0,0.54,0.54
OLD72,0.0,0.0,53.33,0.0,53.33,53.33,0.52,0.0,0.52,0.52
OLD73,0.0,0.0,56.67,0.0,56.67,56.67,0.54,0.0,0.54,0.54
OLD74,0.0,0.0,56.67,0.0,56.67,56.67,0.52,0.0,0.52,0.52
OLD75,0.0,0.0,55.0,0.0,55.0,55.0,0.51,0.0,0.51,0.51
OLD76,0.0,0.0,50.0,0.0,50.0,50.0,0.34,0.0,0.34,0.34
OLD77,0.0,0.0,51.67,0.0,51.67,51.67,0.47,0.0,0.47,0.47
OLD78,0.0,0.0,56.67,0.0,56.67,56.67,0.48,0.0,0.48,0.48
OLD79,0.0,0.0,53.33,0.0,53.33,53.33,0.5,0.0,0.5,0.5
OLD80,0.0,0.0,56.67,0.0,56.67,56.67,0.53,0.0,0.53,0.53
OLD81,0.0,0.0,56.67,0.0,56.67,56.67,0.54,0.0,0.54,0.54
OLD82,0.0,0.0,51.67,0.0,51.67,51.67,0.47,0.0,0.47,0.47
OLD83,0.0,0.0,55.0,0.0,55.0,55.0,0.54,0.0,0.54,0.54
OLD84,0.0,0.0,56.67,0.0,56.67,56.67,0.49,0.0,0.49,0.49
OLD85,0.0,0.0,55.0,0.0,55.0,55.0,0.52,0.0,0.52,0.52
OLD86,0.0,0.0,56.67,0.0,56.67,56.67,0.54,0.0,0.54,0.54
OLD87,0.0,0.0,53.33,0.0,53.33,53.33,0.53,0.0,0.53,0.53
OLD88,0.0,0.0,56.67,0.0,56.67,56.67,0.53,0.0,0.53,0.53
OLD89,0.0,0.0,56.67,0.0,56.67,56.67,0.55,0.0,0.55,0.55
OLD90,0.0,0.0,61.67,0.0,61.67,61.67,0.53,0.0,0.53,0.53
OLD91,0.0,0.0,58.33,0.0,58.33,58.33,0.6,0.0,0.6,0.6
