Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score,Average AUC,AUC STD,Max AUC,Min AUC
LINEAR91,34.07,88.89,61.48,1.76,65.0,58.33,0.72,0.02,0.74,0.66
LINEAR92,73.33,46.3,59.81,3.17,65.0,55.0,0.68,0.02,0.7,0.63
LINEAR93,57.41,65.19,61.3,2.61,63.33,55.0,0.68,0.03,0.7,0.61
LINEAR94,65.93,44.07,55.0,2.36,58.33,51.67,0.61,0.02,0.63,0.56
LINEAR95,61.11,77.78,69.44,3.54,76.67,65.0,0.76,0.01,0.77,0.75
LINEAR96,84.07,44.81,64.44,2.04,66.67,61.67,0.68,0.02,0.72,0.65
LINEAR97,64.44,56.67,60.56,3.73,63.33,51.67,0.7,0.03,0.72,0.63
LINEAR98,75.56,26.67,51.11,1.44,53.33,48.33,0.57,0.01,0.58,0.55
LINEAR99,66.3,71.48,68.89,2.89,71.67,63.33,0.74,0.02,0.77,0.7
LINEAR100,64.07,66.3,65.19,2.82,68.33,60.0,0.73,0.02,0.75,0.68
LINEAR101,80.74,28.89,54.81,1.55,58.33,53.33,0.62,0.01,0.62,0.59
LINEAR102,67.41,62.22,64.81,3.86,70.0,58.33,0.72,0.02,0.73,0.69
LINEAR103,63.33,63.7,63.52,2.82,66.67,60.0,0.69,0.03,0.72,0.6
LINEAR104,66.67,40.0,53.33,2.5,56.67,50.0,0.55,0.01,0.56,0.52
LINEAR105,63.7,66.3,65.0,2.2,68.33,61.67,0.72,0.02,0.76,0.69
LINEAR106,69.26,45.56,57.41,1.21,60.0,56.67,0.62,0.01,0.63,0.6
OLD1,0.0,0.0,63.33,0.0,63.33,63.33,0.55,0.0,0.55,0.55
OLD2,0.0,0.0,91.67,0.0,91.67,91.67,0.92,0.0,0.92,0.92
OLD3,0.0,0.0,53.33,0.0,53.33,53.33,0.43,0.0,0.43,0.43
OLD4,0.0,0.0,91.67,0.0,91.67,91.67,0.95,0.0,0.95,0.95
OLD5,0.0,0.0,85.0,0.0,85.0,85.0,0.87,0.0,0.87,0.87
OLD6,0.0,0.0,53.33,0.0,53.33,53.33,0.39,0.0,0.39,0.39
OLD7,0.0,0.0,96.67,0.0,96.67,96.67,0.99,0.0,0.99,0.99
OLD8,0.0,0.0,95.0,0.0,95.0,95.0,0.97,0.0,0.97,0.97
OLD9,0.0,0.0,83.33,0.0,83.33,83.33,0.86,0.0,0.86,0.86
OLD10,0.0,0.0,73.33,0.0,73.33,73.33,0.72,0.0,0.72,0.72
OLD11,0.0,0.0,56.67,0.0,56.67,56.67,0.52,0.0,0.52,0.52
OLD12,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD13,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD14,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD15,0.0,0.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
OLD16,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD17,0.0,0.0,90.0,0.0,90.0,90.0,0.92,0.0,0.92,0.92
OLD18,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD19,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD20,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD21,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD22,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD23,0.0,0.0,98.33,0.0,98.33,98.33,0.98,0.0,0.98,0.98
OLD24,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD25,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD26,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD27,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD28,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD29,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD30,0.0,0.0,95.0,0.0,95.0,95.0,0.94,0.0,0.94,0.94
OLD31,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD32,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD33,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD34,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD35,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD36,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD37,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD38,0.0,0.0,78.33,0.0,78.33,78.33,0.83,0.0,0.83,0.83
OLD39,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD40,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD41,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD42,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD43,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD44,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD45,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD46,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD47,0.0,0.0,86.67,0.0,86.67,86.67,0.9,0.0,0.9,0.9
OLD48,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD49,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD50,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD51,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD52,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD53,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD54,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD55,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD56,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD57,0.0,0.0,96.67,0.0,96.67,96.67,1.0,0.0,1.0,1.0
OLD58,0.0,0.0,50.0,0.0,50.0,50.0,0.2,0.0,0.2,0.2
OLD59,0.0,0.0,50.0,0.0,50.0,50.0,0.3,0.0,0.3,0.3
OLD60,0.0,0.0,50.0,0.0,50.0,50.0,0.26,0.0,0.26,0.26
OLD61,0.0,0.0,50.0,0.0,50.0,50.0,0.34,0.0,0.34,0.34
OLD62,0.0,0.0,51.67,0.0,51.67,51.67,0.42,0.0,0.42,0.42
OLD63,0.0,0.0,50.0,0.0,50.0,50.0,0.37,0.0,0.37,0.37
OLD64,0.0,0.0,51.67,0.0,51.67,51.67,0.45,0.0,0.45,0.45
OLD65,0.0,0.0,61.67,0.0,61.67,61.67,0.57,0.0,0.57,0.57
OLD66,0.0,0.0,65.0,0.0,65.0,65.0,0.62,0.0,0.62,0.62
OLD67,0.0,0.0,61.67,0.0,61.67,61.67,0.61,0.0,0.61,0.61
OLD68,0.0,0.0,53.33,0.0,53.33,53.33,0.48,0.0,0.48,0.48
OLD69,0.0,0.0,53.33,0.0,53.33,53.33,0.47,0.0,0.47,0.47
OLD70,0.0,0.0,53.33,0.0,53.33,53.33,0.48,0.0,0.48,0.48
OLD71,0.0,0.0,55.0,0.0,55.0,55.0,0.53,0.0,0.53,0.53
OLD72,0.0,0.0,55.0,0.0,55.0,55.0,0.55,0.0,0.55,0.55
OLD73,0.0,0.0,55.0,0.0,55.0,55.0,0.52,0.0,0.52,0.52
OLD74,0.0,0.0,56.67,0.0,56.67,56.67,0.54,0.0,0.54,0.54
OLD75,0.0,0.0,53.33,0.0,53.33,53.33,0.51,0.0,0.51,0.51
OLD76,0.0,0.0,50.0,0.0,50.0,50.0,0.36,0.0,0.36,0.36
OLD77,0.0,0.0,53.33,0.0,53.33,53.33,0.48,0.0,0.48,0.48
OLD78,0.0,0.0,51.67,0.0,51.67,51.67,0.45,0.0,0.45,0.45
OLD79,0.0,0.0,55.0,0.0,55.0,55.0,0.49,0.0,0.49,0.49
OLD80,0.0,0.0,55.0,0.0,55.0,55.0,0.52,0.0,0.52,0.52
OLD81,0.0,0.0,53.33,0.0,53.33,53.33,0.52,0.0,0.52,0.52
OLD82,0.0,0.0,55.0,0.0,55.0,55.0,0.51,0.0,0.51,0.51
OLD83,0.0,0.0,51.67,0.0,51.67,51.67,0.49,0.0,0.49,0.49
OLD84,0.0,0.0,51.67,0.0,51.67,51.67,0.46,0.0,0.46,0.46
OLD85,0.0,0.0,58.33,0.0,58.33,58.33,0.56,0.0,0.56,0.56
OLD86,0.0,0.0,55.0,0.0,55.0,55.0,0.54,0.0,0.54,0.54
OLD87,0.0,0.0,53.33,0.0,53.33,53.33,0.51,0.0,0.51,0.51
OLD88,0.0,0.0,58.33,0.0,58.33,58.33,0.56,0.0,0.56,0.56
OLD89,0.0,0.0,55.0,0.0,55.0,55.0,0.52,0.0,0.53,0.53
OLD90,0.0,0.0,60.0,0.0,60.0,60.0,0.55,0.0,0.55,0.55
OLD91,0.0,0.0,60.0,0.0,60.0,60.0,0.6,0.0,0.6,0.6
