Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score,Average AUC,AUC STD,Max AUC,Min AUC
RBF29,73.33,98.15,85.74,7.27,93.33,76.67,0.94,0.04,0.99,0.89
RBF30,64.44,81.85,73.15,10.65,88.33,60.0,0.84,0.08,0.93,0.74
RBF31,98.89,96.3,97.59,1.88,100.0,93.33,1.0,0.0,1.0,0.99
RBF32,89.26,100.0,94.63,2.47,98.33,91.67,0.99,0.01,1.0,0.97
RBF33,93.33,98.52,95.93,2.37,98.33,91.67,0.98,0.02,1.0,0.95
RBF34,86.67,98.52,92.59,4.65,98.33,86.67,0.98,0.02,1.0,0.95
RBF35,83.33,97.78,90.56,7.73,98.33,81.67,0.98,0.02,1.0,0.95
RBF36,75.56,98.52,87.04,7.58,95.0,76.67,0.97,0.03,1.0,0.92
RBF37,75.56,97.04,86.3,12.6,96.67,68.33,0.95,0.03,0.98,0.9
RBF38,68.15,80.37,74.26,7.64,83.33,65.0,0.85,0.08,0.92,0.73
RBF39,91.11,100.0,95.56,3.23,100.0,91.67,1.0,0.0,1.0,1.0
RBF40,82.59,100.0,91.3,0.73,91.67,90.0,0.99,0.01,1.0,0.97
RBF41,92.59,100.0,96.3,1.82,98.33,93.33,0.99,0.02,1.0,0.97
RBF42,84.07,100.0,92.04,4.31,98.33,85.0,0.99,0.02,1.0,0.95
RBF43,82.96,100.0,91.48,6.43,98.33,81.67,0.99,0.02,1.0,0.96
RBF44,74.81,100.0,87.41,4.94,93.33,80.0,0.98,0.02,1.0,0.95
RBF45,73.33,100.0,86.67,10.99,98.33,71.67,0.96,0.02,0.98,0.92
RBF46,77.78,98.15,87.96,9.78,98.33,75.0,0.94,0.04,0.97,0.88
RBF47,76.3,88.52,82.41,9.76,93.33,70.0,0.91,0.06,0.96,0.83
RBF48,80.0,96.67,88.33,6.35,96.67,80.0,0.98,0.02,1.0,0.95
RBF49,87.04,95.93,91.48,1.76,93.33,88.33,0.97,0.02,0.99,0.94
RBF50,89.26,98.52,93.89,2.76,96.67,90.0,0.98,0.02,1.0,0.96
RBF51,93.33,100.0,96.67,1.86,98.33,93.33,0.99,0.01,1.0,0.98
RBF52,89.26,100.0,94.63,4.55,98.33,88.33,0.99,0.01,1.0,0.98
RBF53,77.78,100.0,88.89,5.27,96.67,81.67,0.99,0.02,1.0,0.96
RBF54,76.3,99.63,87.96,11.17,98.33,71.67,0.98,0.02,1.0,0.95
RBF55,82.22,99.26,90.74,7.37,98.33,80.0,0.96,0.01,0.98,0.94
RBF56,82.59,96.67,89.63,8.53,98.33,78.33,0.96,0.05,1.0,0.9
RBF57,49.26,99.63,74.44,10.74,93.33,61.67,0.87,0.12,0.98,0.73
RBF58,88.89,82.22,85.56,3.0,90.0,81.67,0.93,0.03,0.97,0.9
RBF59,75.56,86.3,80.93,5.96,88.33,73.33,0.85,0.05,0.9,0.79
RBF60,76.67,87.04,81.85,6.48,88.33,70.0,0.88,0.05,0.93,0.8
RBF61,77.41,78.89,78.15,5.56,85.0,71.67,0.88,0.04,0.93,0.82
RBF62,72.59,76.67,74.63,5.39,81.67,68.33,0.86,0.06,0.92,0.78
RBF63,62.96,74.81,68.89,5.71,80.0,63.33,0.77,0.03,0.82,0.72
RBF64,59.26,80.0,69.63,10.6,83.33,58.33,0.79,0.05,0.87,0.72
RBF65,72.22,82.59,77.41,10.04,90.0,65.0,0.86,0.09,0.93,0.75
RBF66,74.07,73.33,73.7,7.4,83.33,65.0,0.83,0.05,0.88,0.75
RBF67,43.7,91.11,67.41,9.9,80.0,55.0,0.78,0.12,0.9,0.63
RBF68,78.52,40.74,59.63,4.84,68.33,53.33,0.71,0.04,0.75,0.65
RBF69,78.89,34.81,56.85,2.69,61.67,53.33,0.6,0.01,0.62,0.57
RBF70,65.19,44.07,54.63,4.06,60.0,48.33,0.58,0.01,0.61,0.57
RBF71,69.26,50.0,59.63,4.31,65.0,53.33,0.66,0.01,0.67,0.64
RBF72,55.93,43.7,49.81,3.06,53.33,45.0,0.5,0.02,0.53,0.45
RBF73,72.96,30.0,51.48,3.06,56.67,48.33,0.56,0.01,0.57,0.53
RBF74,42.59,60.0,51.3,2.61,56.67,48.33,0.52,0.04,0.58,0.48
RBF75,44.81,50.0,47.41,2.52,51.67,43.33,0.48,0.02,0.5,0.45
RBF76,80.0,60.0,70.0,4.0,78.33,63.33,0.84,0.05,0.88,0.75
RBF77,71.48,52.22,61.85,3.27,68.33,58.33,0.66,0.02,0.69,0.62
RBF78,63.7,64.81,64.26,2.37,66.67,60.0,0.71,0.02,0.73,0.68
RBF79,68.15,47.04,57.59,3.34,61.67,53.33,0.64,0.01,0.67,0.62
RBF80,57.41,47.41,52.41,1.69,55.0,50.0,0.58,0.01,0.59,0.56
RBF81,55.93,58.52,57.22,1.86,60.0,55.0,0.63,0.02,0.65,0.61
RBF82,76.67,33.33,55.0,3.44,60.0,50.0,0.56,0.07,0.65,0.47
RBF83,49.63,59.26,54.44,3.73,58.33,48.33,0.55,0.01,0.57,0.53
RBF84,66.67,54.07,60.37,3.8,66.67,55.0,0.68,0.02,0.71,0.66
RBF85,64.81,68.15,66.48,2.56,70.0,63.33,0.74,0.03,0.79,0.7
RBF86,66.67,41.11,53.89,3.12,58.33,48.33,0.57,0.03,0.62,0.54
RBF87,59.63,56.67,58.15,3.38,63.33,53.33,0.66,0.02,0.68,0.62
RBF88,70.37,33.33,51.85,3.06,55.0,46.67,0.54,0.04,0.6,0.49
RBF89,31.11,72.96,52.04,3.89,56.67,46.67,0.5,0.03,0.53,0.46
RBF90,66.3,67.78,67.04,5.39,75.0,60.0,0.76,0.03,0.81,0.72
RBF91,48.15,74.44,61.3,6.76,71.67,51.67,0.67,0.04,0.71,0.61
RBF92,67.04,58.15,62.59,3.45,66.67,58.33,0.72,0.03,0.75,0.67
RBF93,66.3,43.33,54.81,3.77,61.67,50.0,0.59,0.03,0.64,0.55
RBF94,34.81,68.52,51.67,4.79,61.67,46.67,0.53,0.02,0.55,0.5
RBF95,67.04,48.89,57.96,3.51,63.33,51.67,0.72,0.05,0.78,0.65
RBF96,74.44,52.22,63.33,2.04,66.67,60.0,0.72,0.02,0.74,0.69
RBF97,61.48,51.11,56.3,4.06,61.67,51.67,0.59,0.03,0.63,0.54
RBF98,45.56,64.07,54.81,2.69,58.33,48.33,0.53,0.02,0.57,0.51
RBF99,64.07,59.26,61.67,3.0,66.67,56.67,0.67,0.02,0.7,0.64
RBF100,78.89,32.96,55.93,2.65,60.0,51.67,0.62,0.02,0.65,0.59
RBF101,38.52,68.52,53.52,4.03,60.0,48.33,0.53,0.01,0.55,0.51
RBF102,68.89,57.78,63.33,2.36,66.67,58.33,0.73,0.02,0.76,0.68
RBF103,72.96,52.59,62.78,2.5,66.67,60.0,0.68,0.03,0.72,0.63
RBF104,50.37,67.41,58.89,2.76,63.33,55.0,0.62,0.02,0.66,0.6
RBF105,53.33,87.04,70.19,5.8,78.33,61.67,0.78,0.04,0.83,0.73
RBF106,52.59,75.56,64.07,4.01,70.0,58.33,0.68,0.05,0.72,0.6
LINEAR1,100.0,22.22,61.11,0.83,61.67,60.0,0.99,0.01,1.0,0.96
LINEAR2,95.19,95.56,95.37,1.82,96.67,91.67,0.98,0.0,0.99,0.98
LINEAR3,91.48,33.7,62.59,3.02,66.67,58.33,0.86,0.01,0.88,0.84
LINEAR4,99.63,96.3,97.96,0.73,98.33,96.67,0.99,0.01,1.0,0.97
LINEAR5,75.93,92.22,84.07,2.06,86.67,80.0,0.89,0.01,0.91,0.87
LINEAR6,92.59,63.33,77.96,2.74,80.0,71.67,0.92,0.0,0.93,0.92
LINEAR7,99.26,84.44,91.85,1.3,95.0,90.0,0.97,0.01,0.99,0.96
LINEAR8,91.11,71.85,81.48,2.69,86.67,78.33,0.93,0.03,0.97,0.89
LINEAR9,95.93,58.89,77.41,3.02,81.67,71.67,0.93,0.01,0.95,0.91
LINEAR10,86.3,89.63,87.96,3.71,90.0,78.33,0.94,0.01,0.96,0.93
LINEAR11,81.85,81.85,81.85,4.6,85.0,70.0,0.9,0.01,0.93,0.88
LINEAR12,92.96,90.37,91.67,3.33,95.0,85.0,0.95,0.01,0.97,0.94
LINEAR13,96.3,89.63,92.96,1.62,95.0,90.0,0.98,0.0,0.99,0.97
LINEAR14,97.04,98.52,97.78,1.67,100.0,95.0,0.99,0.0,1.0,0.99
LINEAR15,97.04,100.0,98.52,0.56,100.0,98.33,1.0,0.0,1.0,0.99
LINEAR16,90.0,97.41,93.7,1.62,95.0,91.67,0.99,0.01,1.0,0.98
LINEAR17,87.41,56.3,71.85,2.56,75.0,68.33,0.88,0.03,0.96,0.85
LINEAR18,92.59,90.37,91.48,3.58,96.67,86.67,0.95,0.02,0.98,0.93
LINEAR19,94.81,90.0,92.41,2.9,95.0,88.33,0.98,0.01,0.99,0.96
LINEAR20,92.96,95.93,94.44,1.67,96.67,91.67,0.99,0.01,1.0,0.98
LINEAR21,92.59,98.15,95.37,1.39,98.33,93.33,1.0,0.0,1.0,0.99
LINEAR22,93.33,100.0,96.67,2.04,100.0,95.0,1.0,0.0,1.0,0.99
LINEAR23,90.37,81.85,86.11,2.36,90.0,81.67,0.94,0.02,0.98,0.92
LINEAR24,99.26,93.7,96.48,1.3,98.33,93.33,0.99,0.0,1.0,0.99
LINEAR25,88.52,96.67,92.59,2.52,96.67,88.33,0.99,0.01,1.0,0.98
LINEAR26,97.04,96.67,96.85,0.56,98.33,96.67,0.99,0.0,1.0,0.99
LINEAR27,95.19,91.48,93.33,1.86,96.67,90.0,0.99,0.01,0.99,0.98
LINEAR28,90.37,99.26,94.81,1.76,98.33,91.67,0.99,0.0,1.0,0.99
LINEAR29,93.7,93.7,93.7,2.86,98.33,90.0,0.99,0.0,1.0,0.99
LINEAR30,81.85,85.19,83.52,2.94,86.67,78.33,0.92,0.03,0.98,0.89
LINEAR31,100.0,85.19,92.59,1.69,96.67,91.67,0.98,0.01,0.99,0.96
LINEAR32,94.07,97.04,95.56,1.44,96.67,93.33,0.99,0.0,1.0,0.99
LINEAR33,98.52,100.0,99.26,0.88,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR34,87.04,96.67,91.85,2.42,96.67,88.33,0.99,0.0,1.0,0.98
LINEAR35,88.89,100.0,94.44,2.36,100.0,91.67,1.0,0.0,1.0,1.0
LINEAR36,91.48,100.0,95.74,1.21,98.33,95.0,1.0,0.0,1.0,1.0
LINEAR37,82.59,97.41,90.0,4.79,98.33,83.33,0.97,0.02,1.0,0.94
LINEAR38,68.89,80.37,74.63,3.98,81.67,70.0,0.83,0.05,0.91,0.76
LINEAR39,65.56,96.3,80.93,6.51,91.67,70.0,0.96,0.01,0.97,0.95
LINEAR40,80.37,95.19,87.78,2.76,91.67,85.0,0.98,0.01,0.99,0.96
LINEAR41,99.63,95.93,97.78,1.67,100.0,95.0,1.0,0.0,1.0,1.0
LINEAR42,92.59,100.0,96.3,2.32,100.0,93.33,1.0,0.0,1.0,1.0
LINEAR43,91.85,99.26,95.56,1.18,98.33,95.0,1.0,0.0,1.0,0.99
LINEAR44,91.85,96.67,94.26,1.88,98.33,91.67,0.99,0.01,1.0,0.98
LINEAR45,84.81,94.81,89.81,3.27,96.67,85.0,0.97,0.02,1.0,0.94
LINEAR46,77.41,96.67,87.04,5.64,98.33,80.0,0.95,0.02,0.99,0.92
LINEAR47,74.81,89.63,82.22,4.41,91.67,76.67,0.89,0.04,0.98,0.84
LINEAR48,64.07,97.41,80.74,5.96,88.33,70.0,0.97,0.01,0.99,0.95
LINEAR49,91.48,86.3,88.89,1.18,90.0,86.67,0.96,0.01,0.97,0.94
LINEAR50,95.93,96.3,96.11,1.18,98.33,95.0,0.97,0.0,0.97,0.97
LINEAR51,100.0,99.63,99.81,0.56,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR52,97.04,96.67,96.85,1.3,98.33,95.0,1.0,0.0,1.0,1.0
LINEAR53,99.63,97.04,98.33,0.83,100.0,96.67,1.0,0.0,1.0,0.99
LINEAR54,86.67,96.67,91.67,3.73,98.33,86.67,0.99,0.01,1.0,0.98
LINEAR55,87.41,96.3,91.85,3.58,96.67,85.0,0.98,0.01,0.99,0.96
LINEAR56,82.22,92.59,87.41,4.5,96.67,81.67,0.96,0.02,0.99,0.92
LINEAR57,45.56,97.04,71.3,7.21,90.0,66.67,0.92,0.03,1.0,0.89
LINEAR58,99.63,89.26,94.44,0.83,95.0,93.33,0.97,0.01,0.98,0.96
LINEAR59,88.52,55.93,72.22,2.2,75.0,68.33,0.85,0.01,0.87,0.84
LINEAR60,84.44,78.89,81.67,6.67,90.0,66.67,0.9,0.01,0.92,0.89
LINEAR61,75.56,91.85,83.7,3.61,88.33,76.67,0.93,0.01,0.95,0.92
LINEAR62,73.33,85.56,79.44,2.89,85.0,76.67,0.91,0.01,0.94,0.89
LINEAR63,78.89,56.67,67.78,1.44,70.0,65.0,0.79,0.03,0.87,0.76
LINEAR64,72.22,76.3,74.26,1.21,75.0,71.67,0.83,0.03,0.89,0.8
LINEAR65,78.15,90.0,84.07,2.9,90.0,81.67,0.91,0.02,0.95,0.88
LINEAR66,72.22,88.52,80.37,3.09,83.33,75.0,0.9,0.02,0.92,0.87
LINEAR67,25.93,96.3,61.11,6.18,76.67,55.0,0.79,0.06,0.94,0.72
LINEAR68,90.74,15.56,53.15,1.3,55.0,51.67,0.73,0.02,0.78,0.71
LINEAR69,68.89,59.26,64.07,4.57,68.33,53.33,0.67,0.01,0.67,0.65
LINEAR70,40.37,68.15,54.26,1.88,56.67,51.67,0.61,0.02,0.62,0.57
LINEAR71,75.93,38.52,57.22,3.0,61.67,53.33,0.67,0.01,0.69,0.66
LINEAR72,63.7,49.26,56.48,3.27,61.67,51.67,0.57,0.01,0.59,0.56
LINEAR73,76.3,33.33,54.81,3.77,58.33,46.67,0.6,0.01,0.61,0.59
LINEAR74,38.15,64.81,51.48,2.27,55.0,48.33,0.54,0.03,0.56,0.46
LINEAR75,45.19,60.0,52.59,3.34,56.67,48.33,0.51,0.03,0.54,0.46
LINEAR76,92.96,62.59,77.78,7.12,86.67,61.67,0.94,0.02,0.97,0.88
LINEAR77,71.85,75.19,73.52,7.04,80.0,56.67,0.8,0.04,0.82,0.7
LINEAR78,62.59,68.15,65.37,2.86,70.0,61.67,0.73,0.02,0.75,0.69
LINEAR79,78.15,39.63,58.89,2.89,61.67,53.33,0.65,0.01,0.67,0.64
LINEAR80,65.19,61.85,63.52,3.48,66.67,55.0,0.66,0.02,0.68,0.63
LINEAR81,53.33,66.3,59.81,1.0,61.67,58.33,0.65,0.02,0.67,0.61
LINEAR82,76.3,30.0,53.15,1.3,55.0,51.67,0.53,0.04,0.56,0.42
LINEAR83,53.33,72.59,62.96,5.32,70.0,50.0,0.64,0.04,0.68,0.54
LINEAR84,63.33,72.22,67.78,4.86,73.33,56.67,0.76,0.02,0.78,0.7
LINEAR85,71.48,73.7,72.59,4.34,76.67,61.67,0.81,0.02,0.83,0.75
LINEAR86,86.67,34.44,60.56,3.33,65.0,56.67,0.71,0.03,0.72,0.62
LINEAR87,61.85,60.0,60.93,3.13,66.67,55.0,0.67,0.02,0.69,0.61
LINEAR88,68.52,41.85,55.19,4.29,60.0,46.67,0.57,0.05,0.62,0.46
LINEAR89,22.22,80.74,51.48,1.3,53.33,48.33,0.54,0.02,0.57,0.5
LINEAR90,84.81,54.44,69.63,2.74,75.0,65.0,0.79,0.01,0.8,0.77
LINEAR91,66.3,72.59,69.44,2.64,73.33,65.0,0.71,0.01,0.72,0.7
LINEAR92,72.59,61.85,67.22,2.5,70.0,61.67,0.77,0.01,0.79,0.75
LINEAR93,65.19,52.22,58.7,4.55,63.33,48.33,0.65,0.03,0.68,0.56
LINEAR94,22.59,80.37,51.48,2.12,56.67,50.0,0.59,0.01,0.6,0.56
LINEAR95,85.93,52.59,69.26,4.09,73.33,61.67,0.82,0.02,0.86,0.78
LINEAR96,80.0,62.96,71.48,2.27,75.0,68.33,0.81,0.01,0.82,0.78
LINEAR97,57.04,55.93,56.48,2.12,58.33,51.67,0.62,0.03,0.64,0.53
LINEAR98,30.0,65.93,47.96,2.47,53.33,45.0,0.52,0.01,0.55,0.5
LINEAR99,65.56,78.52,72.04,2.0,75.0,68.33,0.77,0.04,0.79,0.67
LINEAR100,80.74,31.11,55.93,1.21,58.33,55.0,0.66,0.02,0.68,0.6
LINEAR101,25.93,74.44,50.19,2.42,53.33,46.67,0.52,0.01,0.53,0.5
LINEAR102,71.11,72.59,71.85,2.69,73.33,65.0,0.79,0.01,0.8,0.78
LINEAR103,59.63,75.56,67.59,3.13,70.0,60.0,0.77,0.05,0.8,0.64
LINEAR104,60.74,58.89,59.81,2.56,63.33,55.0,0.67,0.02,0.68,0.62
LINEAR105,55.19,80.74,67.96,2.61,71.67,65.0,0.78,0.03,0.84,0.75
LINEAR106,57.78,67.78,62.78,2.36,66.67,60.0,0.68,0.03,0.75,0.65
OLD1,0.0,0.0,56.67,0.0,56.67,56.67,0.5,0.0,0.5,0.5
OLD2,0.0,0.0,85.0,0.0,85.0,85.0,0.83,0.0,0.83,0.83
OLD3,0.0,0.0,51.67,0.0,51.67,51.67,0.38,0.0,0.38,0.38
OLD4,0.0,0.0,83.33,0.0,83.33,83.33,0.86,0.0,0.86,0.86
OLD5,0.0,0.0,75.0,0.0,75.0,75.0,0.75,0.0,0.75,0.75
OLD6,0.0,0.0,51.67,0.0,51.67,51.67,0.41,0.0,0.41,0.41
OLD7,0.0,0.0,91.67,0.0,91.67,91.67,0.95,0.0,0.95,0.95
OLD8,0.0,0.0,88.33,0.0,88.33,88.33,0.91,0.0,0.91,0.91
OLD9,0.0,0.0,73.33,0.0,73.33,73.33,0.74,0.0,0.74,0.74
OLD10,0.0,0.0,65.0,0.0,65.0,65.0,0.66,0.0,0.66,0.66
OLD11,0.0,0.0,56.67,0.0,56.67,56.67,0.52,0.0,0.52,0.52
OLD12,0.0,0.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
OLD13,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD14,0.0,0.0,98.33,0.0,98.33,98.33,0.97,0.0,0.97,0.97
OLD15,0.0,0.0,96.67,0.0,96.67,96.67,0.99,0.0,0.99,0.99
OLD16,0.0,0.0,98.33,0.0,98.33,98.33,0.97,0.0,0.97,0.97
OLD17,0.0,0.0,83.33,0.0,83.33,83.33,0.89,0.0,0.89,0.89
OLD18,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD19,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD20,0.0,0.0,98.33,0.0,98.33,98.33,0.97,0.0,0.97,0.97
OLD21,0.0,0.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
OLD22,0.0,0.0,98.33,0.0,98.33,98.33,0.97,0.0,0.97,0.97
OLD23,0.0,0.0,96.67,0.0,96.67,96.67,0.97,0.0,0.97,0.97
OLD24,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD25,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD26,0.0,0.0,98.33,0.0,98.33,98.33,0.98,0.0,0.98,0.98
OLD27,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD28,0.0,0.0,98.33,0.0,98.33,98.33,0.98,0.0,0.98,0.98
OLD29,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD30,0.0,0.0,93.33,0.0,93.33,93.33,0.93,0.0,0.93,0.93
OLD31,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD32,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD33,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD34,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD35,0.0,0.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
OLD36,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD37,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD38,0.0,0.0,75.0,0.0,75.0,75.0,0.79,0.0,0.79,0.79
OLD39,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD40,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD41,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD42,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD43,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD44,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD45,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD46,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD47,0.0,0.0,90.0,0.0,90.0,90.0,0.94,0.0,0.94,0.94
OLD48,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD49,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD50,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD51,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD52,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD53,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD54,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD55,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD56,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD57,0.0,0.0,96.67,0.0,96.67,96.67,0.97,0.0,0.97,0.97
OLD58,0.0,0.0,50.0,0.0,50.0,50.0,0.23,0.0,0.23,0.23
OLD59,0.0,0.0,51.67,0.0,51.67,51.67,0.28,0.0,0.28,0.28
OLD60,0.0,0.0,50.0,0.0,50.0,50.0,0.29,0.0,0.29,0.29
OLD61,0.0,0.0,51.67,0.0,51.67,51.67,0.37,0.0,0.37,0.37
OLD62,0.0,0.0,51.67,0.0,51.67,51.67,0.44,0.0,0.44,0.44
OLD63,0.0,0.0,50.0,0.0,50.0,50.0,0.35,0.0,0.35,0.35
OLD64,0.0,0.0,53.33,0.0,53.33,53.33,0.49,0.0,0.49,0.49
OLD65,0.0,0.0,63.33,0.0,63.33,63.33,0.59,0.0,0.59,0.59
OLD66,0.0,0.0,66.67,0.0,66.67,66.67,0.65,0.0,0.65,0.65
OLD67,0.0,0.0,61.67,0.0,61.67,61.67,0.61,0.0,0.61,0.61
OLD68,0.0,0.0,53.33,0.0,53.33,53.33,0.5,0.0,0.51,0.51
OLD69,0.0,0.0,51.67,0.0,51.67,51.67,0.47,0.0,0.47,0.47
OLD70,0.0,0.0,56.67,0.0,56.67,56.67,0.51,0.0,0.51,0.51
OLD71,0.0,0.0,53.33,0.0,53.33,53.33,0.51,0.0,0.51,0.51
OLD72,0.0,0.0,56.67,0.0,56.67,56.67,0.57,0.0,0.57,0.57
OLD73,0.0,0.0,56.67,0.0,56.67,56.67,0.55,0.0,0.55,0.55
OLD74,0.0,0.0,53.33,0.0,53.33,53.33,0.49,0.0,0.49,0.49
OLD75,0.0,0.0,55.0,0.0,55.0,55.0,0.51,0.0,0.51,0.51
OLD76,0.0,0.0,50.0,0.0,50.0,50.0,0.37,0.0,0.37,0.37
OLD77,0.0,0.0,53.33,0.0,53.33,53.33,0.49,0.0,0.49,0.49
OLD78,0.0,0.0,53.33,0.0,53.33,53.33,0.48,0.0,0.48,0.48
OLD79,0.0,0.0,55.0,0.0,55.0,55.0,0.54,0.0,0.54,0.54
OLD80,0.0,0.0,58.33,0.0,58.33,58.33,0.58,0.0,0.58,0.58
OLD81,0.0,0.0,56.67,0.0,56.67,56.67,0.52,0.0,0.52,0.52
OLD82,0.0,0.0,58.33,0.0,58.33,58.33,0.53,0.0,0.53,0.53
OLD83,0.0,0.0,55.0,0.0,55.0,55.0,0.53,0.0,0.53,0.53
OLD84,0.0,0.0,50.0,0.0,50.0,50.0,0.47,0.0,0.47,0.47
OLD85,0.0,0.0,55.0,0.0,55.0,55.0,0.55,0.0,0.55,0.55
OLD86,0.0,0.0,60.0,0.0,60.0,60.0,0.6,0.0,0.6,0.6
OLD87,0.0,0.0,55.0,0.0,55.0,55.0,0.55,0.0,0.55,0.55
OLD88,0.0,0.0,58.33,0.0,58.33,58.33,0.58,0.0,0.58,0.58
OLD89,0.0,0.0,55.0,0.0,55.0,55.0,0.51,0.0,0.51,0.51
OLD90,0.0,0.0,58.33,0.0,58.33,58.33,0.59,0.0,0.59,0.59
OLD91,0.0,0.0,61.67,0.0,61.67,61.67,0.63,0.0,0.63,0.63
