Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score,Average AUC,AUC STD,Max AUC,Min AUC
RBF46,96.67,96.67,96.67,1.86,98.33,93.33,0.99,0.01,1.0,0.97
RBF47,80.0,95.19,87.59,3.45,91.67,81.67,0.96,0.01,0.98,0.94
RBF48,89.63,99.63,94.63,2.47,98.33,91.67,1.0,0.0,1.0,0.99
RBF49,83.33,99.63,91.48,2.56,96.67,88.33,0.99,0.0,1.0,0.99
RBF50,85.93,98.15,92.04,2.17,96.67,90.0,0.98,0.01,1.0,0.97
RBF51,98.89,100.0,99.44,0.83,100.0,98.33,1.0,0.0,1.0,1.0
RBF52,81.11,100.0,90.56,2.04,93.33,88.33,1.0,0.0,1.0,0.98
RBF53,92.22,98.89,95.56,2.36,98.33,90.0,0.98,0.01,1.0,0.95
RBF54,96.67,97.78,97.22,0.83,98.33,96.67,1.0,0.0,1.0,0.99
RBF55,97.78,100.0,98.89,1.67,100.0,95.0,1.0,0.0,1.0,0.99
RBF56,84.07,100.0,92.04,2.47,95.0,86.67,1.0,0.0,1.0,0.99
RBF57,94.44,90.0,92.22,3.0,95.0,85.0,0.97,0.02,0.99,0.92
RBF58,91.85,84.81,88.33,3.91,91.67,78.33,0.94,0.01,0.96,0.91
RBF59,83.7,84.44,84.07,5.14,88.33,71.67,0.91,0.02,0.92,0.87
RBF60,73.33,92.59,82.96,2.74,86.67,78.33,0.92,0.02,0.94,0.86
RBF61,91.85,74.07,82.96,4.23,86.67,75.0,0.92,0.02,0.95,0.9
RBF62,60.0,81.85,70.93,2.78,75.0,66.67,0.83,0.03,0.85,0.77
RBF63,78.52,64.81,71.67,3.73,76.67,63.33,0.8,0.03,0.82,0.75
RBF64,90.0,49.63,69.81,2.42,73.33,66.67,0.83,0.02,0.86,0.79
RBF65,91.85,55.19,73.52,4.75,80.0,65.0,0.88,0.03,0.91,0.82
RBF66,77.04,88.89,82.96,3.89,86.67,76.67,0.9,0.02,0.92,0.84
RBF67,84.07,55.19,69.63,4.31,75.0,61.67,0.83,0.02,0.85,0.77
RBF68,79.26,31.11,55.19,3.17,60.0,51.67,0.62,0.01,0.65,0.61
RBF69,87.04,31.48,59.26,3.45,63.33,53.33,0.66,0.01,0.67,0.65
RBF70,66.3,49.26,57.78,2.36,61.67,53.33,0.63,0.01,0.64,0.61
RBF71,71.85,37.04,54.44,2.5,56.67,50.0,0.54,0.01,0.55,0.52
RBF72,82.22,16.3,49.26,2.22,53.33,46.67,0.55,0.01,0.56,0.53
RBF73,92.96,13.33,53.15,2.56,56.67,48.33,0.49,0.03,0.54,0.44
RBF74,68.15,42.96,55.56,2.2,58.33,51.67,0.58,0.01,0.59,0.56
RBF75,86.3,15.56,50.93,2.52,55.0,46.67,0.5,0.02,0.52,0.47
RBF76,82.59,45.19,63.89,3.44,70.0,60.0,0.73,0.01,0.75,0.72
RBF77,90.74,42.22,66.48,3.38,70.0,60.0,0.77,0.01,0.78,0.75
RBF78,71.85,51.11,61.48,2.27,65.0,58.33,0.69,0.02,0.72,0.65
RBF79,58.15,63.7,60.93,2.78,65.0,56.67,0.65,0.01,0.67,0.63
RBF80,85.56,16.67,51.11,1.86,55.0,48.33,0.58,0.02,0.6,0.55
RBF81,84.81,23.33,54.07,1.88,58.33,51.67,0.55,0.01,0.56,0.54
RBF82,72.22,30.74,51.48,2.94,55.0,45.0,0.53,0.02,0.57,0.51
RBF83,80.37,18.15,49.26,2.78,53.33,45.0,0.49,0.01,0.5,0.48
RBF84,71.48,55.93,63.7,3.31,68.33,58.33,0.71,0.02,0.73,0.68
RBF85,74.07,46.67,60.37,3.61,68.33,56.67,0.7,0.02,0.73,0.66
RBF86,94.07,15.19,54.63,1.39,56.67,53.33,0.63,0.01,0.64,0.62
RBF87,88.52,19.63,54.07,1.47,56.67,51.67,0.61,0.02,0.64,0.57
RBF88,72.96,35.56,54.26,2.37,58.33,51.67,0.59,0.02,0.6,0.55
RBF89,63.33,31.85,47.59,2.06,51.67,45.0,0.5,0.02,0.52,0.46
RBF90,82.59,36.67,59.63,3.2,65.0,55.0,0.68,0.02,0.71,0.65
RBF91,94.81,19.26,57.04,3.09,63.33,53.33,0.67,0.01,0.7,0.64
RBF92,90.74,20.74,55.74,2.22,60.0,53.33,0.6,0.01,0.62,0.58
RBF93,77.04,46.67,61.85,4.29,70.0,55.0,0.63,0.02,0.65,0.59
RBF94,82.96,16.3,49.63,2.32,51.67,46.67,0.53,0.03,0.59,0.48
RBF95,96.67,19.26,57.96,2.17,60.0,53.33,0.67,0.02,0.69,0.62
RBF96,90.37,24.81,57.59,2.06,60.0,53.33,0.62,0.03,0.67,0.56
RBF97,64.07,57.41,60.74,1.88,63.33,56.67,0.67,0.03,0.7,0.6
RBF98,84.44,20.37,52.41,2.22,56.67,50.0,0.55,0.01,0.57,0.52
RBF99,92.22,22.59,57.41,2.22,61.67,55.0,0.57,0.01,0.61,0.56
RBF100,79.63,40.74,60.19,4.52,70.0,55.0,0.67,0.03,0.73,0.64
RBF101,75.56,31.85,53.7,1.11,55.0,51.67,0.58,0.02,0.6,0.55
RBF102,94.81,20.0,57.41,2.65,61.67,53.33,0.7,0.02,0.72,0.66
RBF103,73.33,53.33,63.33,4.08,68.33,55.0,0.71,0.03,0.74,0.64
RBF104,66.3,42.22,54.26,3.64,61.67,50.0,0.59,0.02,0.62,0.55
RBF105,58.89,82.96,70.93,2.52,75.0,66.67,0.79,0.02,0.83,0.75
RBF106,70.74,31.85,51.3,2.32,55.0,48.33,0.54,0.01,0.56,0.51
LINEAR1,97.78,29.63,63.7,1.39,66.67,61.67,0.95,0.01,0.96,0.92
LINEAR2,94.81,94.81,94.81,1.3,96.67,93.33,0.99,0.01,1.0,0.98
LINEAR3,96.3,30.0,63.15,3.48,70.0,58.33,0.83,0.02,0.85,0.8
LINEAR4,93.7,98.89,96.3,0.73,96.67,95.0,0.99,0.0,1.0,0.99
LINEAR5,91.11,80.0,85.56,3.0,90.0,83.33,0.93,0.01,0.95,0.91
LINEAR6,81.48,78.52,80.0,3.73,85.0,75.0,0.86,0.01,0.88,0.85
LINEAR7,93.7,97.78,95.74,0.88,96.67,95.0,0.99,0.0,1.0,0.99
LINEAR8,98.52,96.3,97.41,0.88,98.33,96.67,0.97,0.0,0.98,0.97
LINEAR9,97.41,72.59,85.0,4.71,93.33,76.67,0.97,0.01,0.99,0.94
LINEAR10,89.63,77.04,83.33,5.14,88.33,75.0,0.93,0.01,0.95,0.91
LINEAR11,90.74,62.96,76.85,4.03,83.33,70.0,0.89,0.02,0.91,0.86
LINEAR12,95.93,94.81,95.37,1.62,96.67,91.67,0.99,0.01,1.0,0.96
LINEAR13,97.04,95.19,96.11,2.36,98.33,91.67,0.97,0.0,0.97,0.96
LINEAR14,97.41,100.0,98.7,2.17,100.0,95.0,1.0,0.0,1.0,1.0
LINEAR15,94.81,97.78,96.3,2.0,98.33,93.33,1.0,0.0,1.0,0.99
LINEAR16,93.7,98.89,96.3,3.41,100.0,88.33,1.0,0.0,1.0,0.99
LINEAR17,87.41,88.89,88.15,2.82,91.67,85.0,0.96,0.01,0.97,0.94
LINEAR18,97.78,91.85,94.81,1.0,96.67,93.33,0.99,0.01,1.0,0.98
LINEAR19,95.56,96.67,96.11,1.18,98.33,95.0,0.97,0.01,0.98,0.96
LINEAR20,97.78,100.0,98.89,1.44,100.0,96.67,1.0,0.0,1.0,1.0
LINEAR21,95.56,100.0,97.78,2.89,100.0,91.67,1.0,0.0,1.0,1.0
LINEAR22,96.67,100.0,98.33,2.5,100.0,93.33,1.0,0.0,1.0,1.0
LINEAR23,96.3,95.93,96.11,1.86,98.33,93.33,1.0,0.0,1.0,0.99
LINEAR24,97.41,96.67,97.04,1.11,98.33,95.0,1.0,0.0,1.0,0.99
LINEAR25,98.89,94.81,96.85,1.76,98.33,93.33,0.97,0.0,0.97,0.96
LINEAR26,98.52,100.0,99.26,1.21,100.0,96.67,1.0,0.0,1.0,1.0
LINEAR27,97.41,99.63,98.52,1.76,100.0,95.0,1.0,0.0,1.0,1.0
LINEAR28,98.15,100.0,99.07,1.69,100.0,95.0,1.0,0.0,1.0,1.0
LINEAR29,97.78,99.63,98.7,1.82,100.0,95.0,1.0,0.0,1.0,1.0
LINEAR30,95.19,80.0,87.59,3.45,93.33,83.33,0.97,0.01,0.97,0.96
LINEAR31,97.41,96.67,97.04,1.39,98.33,95.0,1.0,0.0,1.0,0.99
LINEAR32,99.63,88.89,94.26,2.06,96.67,91.67,0.96,0.01,0.97,0.95
LINEAR33,96.3,100.0,98.15,1.3,100.0,96.67,1.0,0.0,1.0,1.0
LINEAR34,95.93,100.0,97.96,1.82,100.0,95.0,1.0,0.0,1.0,1.0
LINEAR35,98.52,100.0,99.26,1.69,100.0,95.0,1.0,0.0,1.0,1.0
LINEAR36,98.89,100.0,99.44,1.18,100.0,96.67,1.0,0.0,1.0,1.0
LINEAR37,99.26,93.33,96.3,1.11,98.33,95.0,0.99,0.0,1.0,0.99
LINEAR38,67.41,86.67,77.04,5.88,86.67,66.67,0.88,0.03,0.91,0.84
LINEAR39,85.56,99.26,92.41,1.47,95.0,90.0,0.99,0.0,1.0,0.98
LINEAR40,83.7,96.67,90.19,2.12,95.0,88.33,0.99,0.01,0.99,0.97
LINEAR41,94.81,100.0,97.41,2.06,100.0,93.33,1.0,0.0,1.0,1.0
LINEAR42,97.41,100.0,98.7,1.39,100.0,96.67,1.0,0.0,1.0,1.0
LINEAR43,98.52,100.0,99.26,2.22,100.0,93.33,1.0,0.0,1.0,1.0
LINEAR44,98.15,100.0,99.07,1.69,100.0,95.0,1.0,0.0,1.0,1.0
LINEAR45,99.26,91.85,95.56,1.44,98.33,93.33,1.0,0.0,1.0,0.99
LINEAR46,90.74,97.41,94.07,2.9,98.33,90.0,0.98,0.02,1.0,0.95
LINEAR47,68.52,96.67,82.59,6.88,90.0,71.67,0.92,0.02,0.96,0.89
LINEAR48,96.67,100.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
LINEAR49,90.37,97.04,93.7,1.62,96.67,91.67,0.99,0.01,1.0,0.98
LINEAR50,96.67,99.63,98.15,1.0,100.0,96.67,1.0,0.0,1.0,1.0
LINEAR51,97.04,100.0,98.52,1.3,100.0,96.67,1.0,0.0,1.0,1.0
LINEAR52,98.15,100.0,99.07,1.69,100.0,95.0,1.0,0.0,1.0,1.0
LINEAR53,98.89,100.0,99.44,1.18,100.0,96.67,1.0,0.0,1.0,1.0
LINEAR54,99.26,96.67,97.96,0.73,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR55,85.19,100.0,92.59,7.22,100.0,80.0,1.0,0.01,1.0,0.98
LINEAR56,57.78,100.0,78.89,11.24,95.0,66.67,0.99,0.01,1.0,0.98
LINEAR57,100.0,58.15,79.07,5.34,88.33,73.33,0.95,0.02,0.98,0.91
LINEAR58,96.3,84.81,90.56,3.63,93.33,83.33,0.98,0.01,0.99,0.97
LINEAR59,89.26,73.7,81.48,3.27,86.67,76.67,0.94,0.02,0.96,0.9
LINEAR60,85.56,90.0,87.78,3.23,91.67,81.67,0.96,0.01,0.98,0.93
LINEAR61,94.81,74.81,84.81,4.29,90.0,78.33,0.95,0.01,0.96,0.94
LINEAR62,59.26,92.59,75.93,5.84,81.67,66.67,0.87,0.02,0.9,0.85
LINEAR63,73.33,79.63,76.48,2.27,80.0,71.67,0.85,0.03,0.91,0.81
LINEAR64,85.56,71.48,78.52,1.76,81.67,76.67,0.89,0.01,0.91,0.87
LINEAR65,70.0,81.11,75.56,4.08,81.67,70.0,0.85,0.03,0.9,0.8
LINEAR66,44.81,95.93,70.37,8.16,85.0,60.0,0.85,0.03,0.89,0.81
LINEAR67,94.07,30.74,62.41,3.92,68.33,58.33,0.77,0.07,0.86,0.69
LINEAR68,82.22,34.44,58.33,4.64,65.0,53.33,0.66,0.02,0.69,0.64
LINEAR69,85.93,33.33,59.63,2.32,63.33,56.67,0.6,0.02,0.63,0.58
LINEAR70,62.96,58.15,60.56,5.27,68.33,50.0,0.65,0.02,0.69,0.63
LINEAR71,67.78,44.07,55.93,2.78,60.0,51.67,0.58,0.01,0.59,0.56
LINEAR72,73.7,41.85,57.78,3.54,63.33,51.67,0.63,0.02,0.66,0.59
LINEAR73,78.15,16.67,47.41,2.65,51.67,43.33,0.46,0.03,0.5,0.4
LINEAR74,30.37,84.07,57.22,2.76,63.33,55.0,0.62,0.02,0.65,0.58
LINEAR75,100.0,5.19,52.59,1.21,55.0,51.67,0.51,0.02,0.53,0.49
LINEAR76,92.59,51.48,72.04,3.71,76.67,65.0,0.86,0.02,0.89,0.83
LINEAR77,82.59,63.33,72.96,3.8,76.67,65.0,0.77,0.03,0.83,0.72
LINEAR78,81.85,47.41,64.63,4.39,71.67,58.33,0.75,0.02,0.78,0.71
LINEAR79,24.07,81.85,52.96,6.96,66.67,48.33,0.62,0.04,0.71,0.58
LINEAR80,73.33,45.93,59.63,4.39,65.0,51.67,0.62,0.02,0.67,0.6
LINEAR81,71.11,34.81,52.96,2.0,55.0,48.33,0.51,0.01,0.52,0.49
LINEAR82,48.89,63.7,56.3,3.41,61.67,51.67,0.62,0.02,0.65,0.57
LINEAR83,98.52,10.74,54.63,1.82,56.67,51.67,0.53,0.01,0.55,0.51
LINEAR84,74.07,60.37,67.22,2.76,73.33,63.33,0.72,0.02,0.76,0.7
LINEAR85,64.81,61.85,63.33,4.08,70.0,58.33,0.65,0.04,0.73,0.61
LINEAR86,92.59,25.19,58.89,4.64,65.0,51.67,0.69,0.03,0.74,0.65
LINEAR87,69.63,43.7,56.67,4.41,65.0,50.0,0.59,0.03,0.62,0.54
LINEAR88,50.74,72.96,61.85,4.12,68.33,53.33,0.68,0.02,0.71,0.65
LINEAR89,81.11,26.67,53.89,2.76,58.33,48.33,0.53,0.02,0.57,0.49
LINEAR90,68.52,61.85,65.19,1.94,68.33,63.33,0.74,0.05,0.82,0.68
LINEAR91,90.74,40.74,65.74,5.08,73.33,58.33,0.77,0.02,0.8,0.74
LINEAR92,80.74,33.7,57.22,4.49,63.33,50.0,0.67,0.02,0.69,0.63
LINEAR93,55.56,75.19,65.37,3.61,70.0,60.0,0.73,0.04,0.76,0.65
LINEAR94,96.3,14.81,55.56,1.18,56.67,53.33,0.63,0.05,0.68,0.54
LINEAR95,97.04,18.15,57.59,2.78,63.33,55.0,0.77,0.01,0.79,0.76
LINEAR96,62.22,51.48,56.85,4.29,61.67,51.67,0.63,0.01,0.64,0.61
LINEAR97,33.7,85.56,59.63,3.51,63.33,53.33,0.72,0.02,0.75,0.7
LINEAR98,96.67,19.26,57.96,2.47,61.67,53.33,0.6,0.01,0.62,0.58
LINEAR99,77.41,33.33,55.37,4.55,65.0,50.0,0.63,0.02,0.66,0.6
LINEAR100,54.44,77.04,65.74,2.37,70.0,63.33,0.76,0.01,0.78,0.75
LINEAR101,88.89,24.81,56.85,1.55,58.33,55.0,0.59,0.02,0.63,0.58
LINEAR102,71.11,46.67,58.89,2.2,61.67,55.0,0.68,0.01,0.71,0.67
LINEAR103,47.04,89.63,68.33,3.73,73.33,63.33,0.81,0.04,0.85,0.72
LINEAR104,82.96,31.11,57.04,2.47,60.0,53.33,0.67,0.02,0.69,0.63
LINEAR105,47.78,89.26,68.52,4.75,73.33,60.0,0.79,0.02,0.83,0.76
LINEAR106,84.07,29.63,56.85,1.94,60.0,53.33,0.58,0.01,0.59,0.56
OLD1,0.0,0.0,60.0,0.0,60.0,60.0,0.52,0.0,0.53,0.53
OLD2,0.0,0.0,85.0,0.0,85.0,85.0,0.84,0.0,0.84,0.84
OLD3,0.0,0.0,50.0,0.0,50.0,50.0,0.4,0.0,0.4,0.4
OLD4,0.0,0.0,83.33,0.0,83.33,83.33,0.89,0.0,0.89,0.89
OLD5,0.0,0.0,75.0,0.0,75.0,75.0,0.79,0.0,0.79,0.79
OLD6,0.0,0.0,55.0,0.0,55.0,55.0,0.45,0.0,0.45,0.45
OLD7,0.0,0.0,91.67,0.0,91.67,91.67,0.95,0.0,0.95,0.95
OLD8,0.0,0.0,88.33,0.0,88.33,88.33,0.91,0.0,0.91,0.91
OLD9,0.0,0.0,75.0,0.0,75.0,75.0,0.76,0.0,0.76,0.76
OLD10,0.0,0.0,68.33,0.0,68.33,68.33,0.65,0.0,0.65,0.65
OLD11,0.0,0.0,58.33,0.0,58.33,58.33,0.52,0.0,0.52,0.52
OLD12,0.0,0.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
OLD13,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD14,0.0,0.0,98.33,0.0,98.33,98.33,0.99,0.0,0.99,0.99
OLD15,0.0,0.0,98.33,0.0,98.33,98.33,0.99,0.0,0.99,0.99
OLD16,0.0,0.0,98.33,0.0,98.33,98.33,0.99,0.0,0.99,0.99
OLD17,0.0,0.0,83.33,0.0,83.33,83.33,0.86,0.0,0.86,0.86
OLD18,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD19,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD20,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD21,0.0,0.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
OLD22,0.0,0.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
OLD23,0.0,0.0,96.67,0.0,96.67,96.67,0.98,0.0,0.98,0.98
OLD24,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD25,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD26,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD27,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD28,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD29,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD30,0.0,0.0,93.33,0.0,93.33,93.33,0.93,0.0,0.93,0.93
OLD31,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD32,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD33,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD34,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD35,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD36,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD37,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD38,0.0,0.0,71.67,0.0,71.67,71.67,0.75,0.0,0.75,0.75
OLD39,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD40,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD41,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD42,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD43,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD44,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD45,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD46,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD47,0.0,0.0,85.0,0.0,85.0,85.0,0.82,0.0,0.82,0.82
OLD48,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD49,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD50,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD51,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD52,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD53,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD54,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD55,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD56,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD57,0.0,0.0,95.0,0.0,95.0,95.0,0.96,0.0,0.96,0.96
OLD58,0.0,0.0,50.0,0.0,50.0,50.0,0.25,0.0,0.25,0.25
OLD59,0.0,0.0,50.0,0.0,50.0,50.0,0.33,0.0,0.33,0.33
OLD60,0.0,0.0,50.0,0.0,50.0,50.0,0.36,0.0,0.36,0.36
OLD61,0.0,0.0,50.0,0.0,50.0,50.0,0.37,0.0,0.37,0.37
OLD62,0.0,0.0,53.33,0.0,53.33,53.33,0.46,0.0,0.46,0.46
OLD63,0.0,0.0,51.67,0.0,51.67,51.67,0.37,0.0,0.37,0.37
OLD64,0.0,0.0,51.67,0.0,51.67,51.67,0.42,0.0,0.42,0.42
OLD65,0.0,0.0,63.33,0.0,63.33,63.33,0.58,0.0,0.58,0.58
OLD66,0.0,0.0,61.67,0.0,61.67,61.67,0.61,0.0,0.61,0.61
OLD67,0.0,0.0,60.0,0.0,60.0,60.0,0.59,0.0,0.59,0.59
OLD68,0.0,0.0,53.33,0.0,53.33,53.33,0.5,0.0,0.5,0.5
OLD69,0.0,0.0,55.0,0.0,55.0,55.0,0.47,0.0,0.47,0.47
OLD70,0.0,0.0,56.67,0.0,56.67,56.67,0.52,0.0,0.52,0.52
OLD71,0.0,0.0,56.67,0.0,56.67,56.67,0.52,0.0,0.52,0.52
OLD72,0.0,0.0,56.67,0.0,56.67,56.67,0.53,0.0,0.53,0.53
OLD73,0.0,0.0,55.0,0.0,55.0,55.0,0.54,0.0,0.54,0.54
OLD74,0.0,0.0,51.67,0.0,51.67,51.67,0.47,0.0,0.47,0.47
OLD75,0.0,0.0,55.0,0.0,55.0,55.0,0.49,0.0,0.49,0.49
OLD76,0.0,0.0,50.0,0.0,50.0,50.0,0.41,0.0,0.41,0.41
OLD77,0.0,0.0,55.0,0.0,55.0,55.0,0.5,0.0,0.5,0.5
OLD78,0.0,0.0,53.33,0.0,53.33,53.33,0.49,0.0,0.49,0.49
OLD79,0.0,0.0,55.0,0.0,55.0,55.0,0.52,0.0,0.52,0.52
OLD80,0.0,0.0,56.67,0.0,56.67,56.67,0.52,0.0,0.53,0.53
OLD81,0.0,0.0,53.33,0.0,53.33,53.33,0.5,0.0,0.5,0.5
OLD82,0.0,0.0,58.33,0.0,58.33,58.33,0.54,0.0,0.54,0.54
OLD83,0.0,0.0,55.0,0.0,55.0,55.0,0.53,0.0,0.53,0.53
OLD84,0.0,0.0,53.33,0.0,53.33,53.33,0.47,0.0,0.47,0.47
OLD85,0.0,0.0,56.67,0.0,56.67,56.67,0.54,0.0,0.54,0.54
OLD86,0.0,0.0,61.67,0.0,61.67,61.67,0.57,0.0,0.57,0.57
OLD87,0.0,0.0,58.33,0.0,58.33,58.33,0.55,0.0,0.55,0.55
OLD88,0.0,0.0,56.67,0.0,56.67,56.67,0.55,0.0,0.55,0.55
OLD89,0.0,0.0,61.67,0.0,61.67,61.67,0.55,0.0,0.55,0.55
OLD90,0.0,0.0,56.67,0.0,56.67,56.67,0.53,0.0,0.53,0.53
OLD91,0.0,0.0,60.0,0.0,60.0,60.0,0.59,0.0,0.59,0.59
