Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score,Average AUC,AUC STD,Max AUC,Min AUC
RBF23,83.7,92.96,88.33,8.9,96.67,71.67,0.93,0.07,0.98,0.8
RBF24,100.0,98.52,99.26,1.47,100.0,96.67,1.0,0.0,1.0,1.0
RBF25,81.85,99.63,90.74,1.69,93.33,88.33,1.0,0.01,1.0,0.98
RBF26,99.26,78.52,88.89,2.04,91.67,85.0,0.99,0.01,1.0,0.97
RBF27,90.74,86.3,88.52,3.48,93.33,83.33,0.96,0.02,0.98,0.91
RBF28,92.96,85.93,89.44,5.59,93.33,78.33,0.96,0.04,0.99,0.88
RBF29,91.11,88.52,89.81,6.32,96.67,76.67,0.96,0.05,0.99,0.86
RBF30,89.26,50.0,69.63,2.86,73.33,65.0,0.87,0.06,0.91,0.75
RBF31,100.0,95.56,97.78,2.2,100.0,93.33,1.0,0.0,1.0,1.0
RBF32,84.81,99.26,92.04,2.17,95.0,88.33,0.99,0.0,1.0,0.98
RBF33,100.0,88.89,94.44,2.5,96.67,90.0,1.0,0.0,1.0,1.0
RBF34,94.44,85.56,90.0,4.17,93.33,80.0,0.98,0.02,0.99,0.93
RBF35,91.48,99.63,95.56,2.76,98.33,90.0,0.99,0.03,1.0,0.94
RBF36,92.96,92.96,92.96,4.7,96.67,83.33,0.97,0.04,1.0,0.89
RBF37,88.52,94.44,91.48,3.67,96.67,85.0,0.95,0.04,0.98,0.88
RBF38,84.44,71.48,77.96,8.73,86.67,60.0,0.87,0.11,0.93,0.67
RBF39,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
RBF40,79.26,100.0,89.63,1.82,93.33,88.33,1.0,0.0,1.0,0.99
RBF41,99.26,87.78,93.52,1.3,96.67,91.67,1.0,0.0,1.0,0.99
RBF42,90.0,100.0,95.0,2.64,98.33,90.0,0.99,0.01,1.0,0.98
RBF43,92.59,99.26,95.93,2.52,98.33,91.67,0.99,0.02,1.0,0.95
RBF44,93.7,94.44,94.07,4.42,98.33,83.33,0.98,0.03,1.0,0.93
RBF45,93.7,98.52,96.11,3.33,98.33,88.33,0.98,0.02,1.0,0.94
RBF46,89.26,96.3,92.78,8.74,98.33,76.67,0.97,0.05,1.0,0.87
RBF47,65.93,96.67,81.3,4.31,85.0,73.33,0.91,0.06,0.97,0.82
RBF48,86.3,98.52,92.41,2.78,98.33,88.33,1.0,0.0,1.0,0.99
RBF49,80.0,99.26,89.63,2.32,93.33,86.67,0.99,0.0,1.0,0.99
RBF50,94.81,100.0,97.41,1.88,100.0,93.33,1.0,0.0,1.0,1.0
RBF51,86.3,100.0,93.15,1.55,95.0,90.0,1.0,0.0,1.0,0.99
RBF52,91.11,99.26,95.19,2.56,98.33,90.0,0.99,0.01,1.0,0.97
RBF53,95.93,100.0,97.96,4.23,100.0,88.33,1.0,0.01,1.0,0.98
RBF54,94.81,100.0,97.41,1.88,98.33,93.33,0.99,0.02,1.0,0.95
RBF55,88.15,100.0,94.07,10.38,100.0,75.0,0.99,0.01,1.0,0.97
RBF56,66.67,100.0,83.33,4.33,86.67,75.0,0.97,0.04,1.0,0.9
RBF57,70.0,99.63,84.81,8.23,93.33,70.0,0.96,0.05,0.99,0.85
RBF58,92.22,95.56,93.89,5.0,98.33,83.33,0.98,0.03,1.0,0.93
RBF59,51.48,98.15,74.81,1.94,78.33,71.67,0.86,0.03,0.9,0.79
RBF60,82.96,94.44,88.7,4.23,93.33,80.0,0.95,0.03,0.97,0.88
RBF61,81.85,69.63,75.74,3.45,81.67,70.0,0.87,0.03,0.9,0.79
RBF62,80.74,83.7,82.22,5.77,88.33,71.67,0.89,0.04,0.93,0.82
RBF63,82.96,67.04,75.0,2.5,78.33,70.0,0.84,0.04,0.87,0.77
RBF64,86.3,50.37,68.33,3.44,71.67,61.67,0.84,0.05,0.89,0.76
RBF65,87.41,62.22,74.81,9.66,86.67,55.0,0.87,0.11,0.94,0.64
RBF66,55.93,89.26,72.59,4.94,78.33,63.33,0.8,0.07,0.86,0.66
RBF67,66.67,85.19,75.93,9.54,85.0,56.67,0.82,0.1,0.88,0.64
RBF68,85.19,38.52,61.85,1.55,65.0,60.0,0.61,0.01,0.63,0.59
RBF69,76.3,33.33,54.81,2.82,60.0,51.67,0.61,0.01,0.62,0.59
RBF70,63.33,46.67,55.0,3.12,58.33,48.33,0.58,0.01,0.6,0.57
RBF71,72.96,27.04,50.0,2.76,55.0,45.0,0.5,0.01,0.52,0.48
RBF72,82.59,20.74,51.67,3.54,56.67,45.0,0.52,0.02,0.56,0.5
RBF73,84.81,17.04,50.93,2.9,55.0,45.0,0.52,0.03,0.55,0.48
RBF74,54.44,50.37,52.41,4.65,56.67,41.67,0.53,0.02,0.55,0.5
RBF75,62.22,37.41,49.81,4.2,56.67,41.67,0.5,0.01,0.52,0.48
RBF76,89.26,60.37,74.81,3.95,83.33,68.33,0.87,0.01,0.88,0.85
RBF77,78.89,34.44,56.67,4.41,65.0,53.33,0.65,0.01,0.66,0.63
RBF78,60.37,64.81,62.59,2.52,65.0,58.33,0.68,0.02,0.72,0.66
RBF79,75.56,35.19,55.37,2.61,60.0,51.67,0.59,0.01,0.62,0.58
RBF80,86.3,11.11,48.7,2.47,55.0,46.67,0.55,0.03,0.61,0.52
RBF81,65.56,49.63,57.59,2.37,61.67,53.33,0.6,0.01,0.61,0.57
RBF82,29.63,87.41,58.52,2.12,60.0,55.0,0.61,0.02,0.64,0.56
RBF83,60.74,40.37,50.56,2.04,53.33,46.67,0.53,0.02,0.55,0.5
RBF84,71.48,51.85,61.67,2.5,65.0,58.33,0.64,0.01,0.66,0.63
RBF85,85.93,22.59,54.26,2.06,58.33,51.67,0.65,0.01,0.67,0.63
RBF86,82.96,20.74,51.85,3.86,58.33,45.0,0.57,0.01,0.58,0.56
RBF87,82.59,32.22,57.41,4.57,61.67,46.67,0.63,0.02,0.65,0.59
RBF88,40.74,71.85,56.3,3.51,60.0,48.33,0.57,0.01,0.59,0.55
RBF89,64.81,40.37,52.59,3.45,56.67,45.0,0.54,0.01,0.57,0.52
RBF90,85.19,33.33,59.26,2.22,63.33,56.67,0.68,0.01,0.69,0.66
RBF91,89.26,12.59,50.93,3.13,58.33,48.33,0.61,0.01,0.63,0.6
RBF92,78.15,30.0,54.07,2.06,58.33,51.67,0.58,0.01,0.59,0.55
RBF93,51.85,71.85,61.85,5.03,66.67,51.67,0.6,0.03,0.64,0.55
RBF94,54.07,62.22,58.15,2.82,61.67,51.67,0.58,0.01,0.59,0.56
RBF95,85.93,23.33,54.63,3.09,61.67,51.67,0.69,0.02,0.71,0.65
RBF96,73.7,40.74,57.22,1.86,60.0,55.0,0.63,0.02,0.64,0.59
RBF97,55.56,71.85,63.7,3.09,66.67,56.67,0.66,0.04,0.69,0.58
RBF98,65.19,56.67,60.93,3.24,66.67,56.67,0.64,0.02,0.66,0.6
RBF99,86.3,30.37,58.33,2.36,61.67,55.0,0.61,0.01,0.63,0.6
RBF100,55.19,70.74,62.96,2.32,66.67,60.0,0.65,0.03,0.69,0.61
RBF101,53.33,64.07,58.7,3.89,63.33,51.67,0.62,0.02,0.64,0.6
RBF102,82.59,30.37,56.48,4.2,61.67,48.33,0.62,0.03,0.64,0.57
RBF103,62.59,70.37,66.48,2.94,70.0,60.0,0.73,0.03,0.78,0.68
RBF104,58.52,63.7,61.11,2.04,65.0,58.33,0.63,0.02,0.65,0.59
RBF105,58.15,87.41,72.78,5.77,80.0,61.67,0.78,0.05,0.83,0.67
RBF106,58.52,63.7,61.11,3.33,66.67,55.0,0.63,0.01,0.64,0.61
LINEAR1,98.52,72.22,85.37,2.47,88.33,81.67,0.96,0.02,0.98,0.92
LINEAR2,100.0,92.96,96.48,1.0,98.33,95.0,0.99,0.01,1.0,0.98
LINEAR3,45.93,93.33,69.63,1.82,73.33,68.33,0.77,0.02,0.81,0.75
LINEAR4,100.0,96.3,98.15,2.42,100.0,95.0,1.0,0.0,1.0,0.99
LINEAR5,63.7,97.41,80.56,1.67,83.33,78.33,0.94,0.02,0.97,0.92
LINEAR6,100.0,45.19,72.59,9.13,86.67,61.67,0.94,0.02,0.96,0.91
LINEAR7,100.0,92.59,96.3,0.73,96.67,95.0,0.99,0.01,1.0,0.98
LINEAR8,84.81,95.56,90.19,3.27,93.33,83.33,0.97,0.01,0.99,0.95
LINEAR9,100.0,47.78,73.89,10.54,83.33,58.33,0.98,0.0,0.98,0.97
LINEAR10,57.78,88.52,73.15,6.26,81.67,65.0,0.89,0.01,0.9,0.88
LINEAR11,92.59,64.44,78.52,12.89,90.0,56.67,0.94,0.01,0.95,0.93
LINEAR12,100.0,97.04,98.52,1.94,100.0,95.0,1.0,0.0,1.0,0.99
LINEAR13,80.37,98.52,89.44,5.59,96.67,81.67,0.97,0.01,0.99,0.96
LINEAR14,100.0,87.41,93.7,2.47,98.33,90.0,1.0,0.0,1.0,1.0
LINEAR15,91.85,92.22,92.04,3.31,96.67,86.67,0.98,0.01,0.99,0.97
LINEAR16,93.33,89.26,91.3,2.32,95.0,86.67,0.99,0.01,0.99,0.98
LINEAR17,94.81,61.11,77.96,13.43,91.67,56.67,0.96,0.01,0.97,0.95
LINEAR18,100.0,91.48,95.74,0.88,96.67,95.0,0.99,0.01,1.0,0.98
LINEAR19,85.93,98.52,92.22,4.79,96.67,83.33,0.98,0.01,0.99,0.96
LINEAR20,100.0,87.78,93.89,2.36,96.67,90.0,1.0,0.0,1.0,0.99
LINEAR21,96.67,92.59,94.63,3.51,98.33,90.0,0.99,0.01,1.0,0.98
LINEAR22,95.19,88.89,92.04,4.15,95.0,83.33,0.99,0.0,1.0,0.99
LINEAR23,92.96,92.59,92.78,2.5,95.0,88.33,0.99,0.0,0.99,0.98
LINEAR24,100.0,98.52,99.26,0.88,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR25,81.11,100.0,90.56,6.92,98.33,81.67,0.98,0.02,1.0,0.96
LINEAR26,100.0,85.56,92.78,4.41,100.0,86.67,1.0,0.0,1.0,1.0
LINEAR27,87.78,93.7,90.74,2.78,95.0,85.0,0.98,0.02,1.0,0.96
LINEAR28,97.41,92.96,95.19,1.94,98.33,91.67,1.0,0.0,1.0,0.99
LINEAR29,95.93,94.44,95.19,3.06,98.33,90.0,1.0,0.0,1.0,1.0
LINEAR30,91.11,70.37,80.74,4.8,88.33,73.33,0.94,0.01,0.96,0.93
LINEAR31,100.0,91.11,95.56,1.44,98.33,93.33,1.0,0.0,1.0,1.0
LINEAR32,91.11,97.78,94.44,2.89,98.33,90.0,0.98,0.01,1.0,0.96
LINEAR33,100.0,87.04,93.52,2.56,96.67,88.33,0.98,0.0,0.99,0.98
LINEAR34,94.81,92.22,93.52,4.67,100.0,86.67,1.0,0.0,1.0,0.99
LINEAR35,94.44,97.78,96.11,1.18,96.67,93.33,1.0,0.0,1.0,1.0
LINEAR36,97.04,95.19,96.11,1.44,98.33,93.33,1.0,0.0,1.0,1.0
LINEAR37,92.59,98.52,95.56,2.36,98.33,93.33,1.0,0.0,1.0,1.0
LINEAR38,82.96,83.7,83.33,2.2,86.67,81.67,0.94,0.03,0.98,0.9
LINEAR39,100.0,97.78,98.89,0.83,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR40,82.22,96.67,89.44,6.18,96.67,80.0,0.96,0.02,1.0,0.94
LINEAR41,100.0,82.96,91.48,1.76,95.0,90.0,1.0,0.0,1.0,0.99
LINEAR42,83.33,98.52,90.93,5.6,98.33,85.0,1.0,0.0,1.0,1.0
LINEAR43,95.19,98.89,97.04,1.82,98.33,93.33,1.0,0.0,1.0,1.0
LINEAR44,100.0,93.33,96.67,2.89,98.33,91.67,1.0,0.0,1.0,1.0
LINEAR45,97.78,96.3,97.04,1.62,98.33,93.33,1.0,0.0,1.0,0.99
LINEAR46,97.04,94.07,95.56,1.86,98.33,93.33,0.99,0.01,1.0,0.98
LINEAR47,81.48,90.0,85.74,4.01,93.33,80.0,0.93,0.03,0.97,0.89
LINEAR48,96.67,93.7,95.19,1.55,96.67,93.33,0.96,0.01,0.97,0.95
LINEAR49,93.33,96.67,95.0,2.2,98.33,90.0,0.97,0.02,1.0,0.94
LINEAR50,98.15,96.67,97.41,0.88,98.33,96.67,0.98,0.01,0.99,0.97
LINEAR51,77.41,97.78,87.59,4.87,95.0,81.67,1.0,0.0,1.0,0.99
LINEAR52,93.7,100.0,96.85,2.69,100.0,93.33,1.0,0.0,1.0,1.0
LINEAR53,100.0,98.52,99.26,1.21,100.0,96.67,1.0,0.0,1.0,1.0
LINEAR54,99.63,99.63,99.63,0.73,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR55,86.3,99.63,92.96,5.39,100.0,86.67,1.0,0.0,1.0,0.99
LINEAR56,78.89,100.0,89.44,5.27,96.67,85.0,0.98,0.02,1.0,0.96
LINEAR57,72.59,97.04,84.81,8.64,95.0,71.67,0.95,0.03,0.99,0.9
LINEAR58,100.0,74.81,87.41,1.69,90.0,85.0,0.98,0.01,0.99,0.96
LINEAR59,75.19,77.04,76.11,4.41,80.0,68.33,0.85,0.02,0.87,0.81
LINEAR60,94.81,85.93,90.37,6.05,95.0,80.0,0.98,0.01,0.99,0.96
LINEAR61,90.74,58.15,74.44,5.83,81.67,66.67,0.9,0.02,0.92,0.87
LINEAR62,90.37,74.44,82.41,9.83,91.67,63.33,0.94,0.01,0.95,0.93
LINEAR63,84.07,75.19,79.63,7.25,86.67,66.67,0.9,0.01,0.92,0.88
LINEAR64,88.15,54.81,71.48,8.39,78.33,58.33,0.89,0.02,0.91,0.87
LINEAR65,86.67,72.59,79.63,3.98,83.33,70.0,0.94,0.03,0.97,0.9
LINEAR66,71.85,83.7,77.78,2.89,81.67,73.33,0.83,0.04,0.88,0.77
LINEAR67,79.26,71.85,75.56,8.37,83.33,63.33,0.81,0.08,0.91,0.69
LINEAR68,93.7,20.37,57.04,4.47,61.67,50.0,0.68,0.02,0.7,0.65
LINEAR69,75.93,44.07,60.0,6.77,66.67,50.0,0.65,0.03,0.68,0.6
LINEAR70,73.33,43.33,58.33,6.01,68.33,50.0,0.63,0.03,0.66,0.59
LINEAR71,55.93,41.48,48.7,3.31,55.0,43.33,0.53,0.02,0.56,0.5
LINEAR72,80.37,22.59,51.48,4.44,58.33,45.0,0.55,0.02,0.57,0.53
LINEAR73,85.56,12.96,49.26,2.37,51.67,45.0,0.5,0.03,0.53,0.47
LINEAR74,62.59,42.96,52.78,4.41,56.67,45.0,0.54,0.01,0.56,0.52
LINEAR75,71.48,27.04,49.26,2.22,53.33,46.67,0.52,0.01,0.54,0.49
LINEAR76,97.04,50.37,73.7,9.23,83.33,61.67,0.93,0.03,0.96,0.88
LINEAR77,80.37,48.15,64.26,11.67,75.0,48.33,0.72,0.05,0.77,0.66
LINEAR78,58.15,71.11,64.63,2.86,68.33,58.33,0.73,0.03,0.76,0.68
LINEAR79,69.26,53.33,61.3,6.91,71.67,51.67,0.66,0.06,0.71,0.57
LINEAR80,90.0,19.63,54.81,4.52,58.33,48.33,0.62,0.04,0.65,0.56
LINEAR81,45.19,62.59,53.89,3.54,60.0,50.0,0.58,0.01,0.6,0.57
LINEAR82,47.78,67.04,57.41,3.45,61.67,53.33,0.55,0.02,0.58,0.52
LINEAR83,67.41,36.3,51.85,4.37,56.67,46.67,0.54,0.02,0.56,0.5
LINEAR84,72.96,55.56,64.26,7.87,71.67,53.33,0.73,0.04,0.76,0.67
LINEAR85,85.19,44.81,65.0,8.42,71.67,51.67,0.73,0.04,0.8,0.67
LINEAR86,80.37,33.33,56.85,5.36,65.0,48.33,0.66,0.03,0.69,0.62
LINEAR87,87.78,30.0,58.89,2.36,63.33,56.67,0.61,0.01,0.62,0.59
LINEAR88,32.59,73.33,52.96,2.0,55.0,50.0,0.56,0.01,0.57,0.54
LINEAR89,76.67,33.7,55.19,4.67,61.67,48.33,0.62,0.02,0.65,0.59
LINEAR90,84.44,51.11,67.78,7.45,75.0,58.33,0.78,0.02,0.81,0.74
LINEAR91,90.74,19.26,55.0,6.01,65.0,48.33,0.73,0.05,0.77,0.65
LINEAR92,78.89,41.11,60.0,2.76,63.33,56.67,0.59,0.01,0.61,0.58
LINEAR93,42.96,65.93,54.44,2.5,58.33,50.0,0.56,0.01,0.57,0.54
LINEAR94,48.52,60.74,54.63,2.32,58.33,51.67,0.58,0.02,0.61,0.56
LINEAR95,89.63,37.41,63.52,9.07,73.33,51.67,0.8,0.02,0.82,0.77
LINEAR96,71.48,54.07,62.78,4.64,68.33,56.67,0.71,0.03,0.73,0.67
LINEAR97,63.33,68.15,65.74,2.65,70.0,61.67,0.69,0.01,0.7,0.68
LINEAR98,66.3,59.63,62.96,3.71,71.67,60.0,0.67,0.02,0.7,0.65
LINEAR99,87.78,33.7,60.74,3.45,65.0,55.0,0.68,0.04,0.72,0.62
LINEAR100,60.74,71.48,66.11,3.33,70.0,60.0,0.72,0.03,0.77,0.68
LINEAR101,33.33,74.07,53.7,4.91,61.67,48.33,0.61,0.02,0.63,0.59
LINEAR102,77.41,42.96,60.19,3.77,65.0,55.0,0.63,0.02,0.65,0.61
LINEAR103,72.59,72.59,72.59,2.37,76.67,70.0,0.81,0.02,0.83,0.78
LINEAR104,57.78,63.7,60.74,3.74,70.0,58.33,0.67,0.02,0.7,0.64
LINEAR105,53.7,75.56,64.63,3.41,70.0,60.0,0.75,0.03,0.78,0.7
LINEAR106,65.19,58.89,62.04,1.11,63.33,60.0,0.61,0.01,0.63,0.59
OLD1,0.0,0.0,61.67,0.0,61.67,61.67,0.62,0.0,0.62,0.62
OLD2,0.0,0.0,95.0,0.0,95.0,95.0,0.96,0.0,0.96,0.96
OLD3,0.0,0.0,53.33,0.0,53.33,53.33,0.46,0.0,0.46,0.46
OLD4,0.0,0.0,95.0,0.0,95.0,95.0,0.97,0.0,0.97,0.97
OLD5,0.0,0.0,81.67,0.0,81.67,81.67,0.88,0.0,0.88,0.88
OLD6,0.0,0.0,53.33,0.0,53.33,53.33,0.41,0.0,0.41,0.41
OLD7,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD8,0.0,0.0,98.33,0.0,98.33,98.33,0.97,0.0,0.97,0.97
OLD9,0.0,0.0,78.33,0.0,78.33,78.33,0.81,0.0,0.81,0.81
OLD10,0.0,0.0,70.0,0.0,70.0,70.0,0.73,0.0,0.73,0.73
OLD11,0.0,0.0,58.33,0.0,58.33,58.33,0.52,0.0,0.52,0.52
OLD12,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD13,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD14,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD15,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD16,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD17,0.0,0.0,85.0,0.0,85.0,85.0,0.92,0.0,0.92,0.92
OLD18,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD19,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD20,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD21,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD22,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD23,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD24,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD25,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD26,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD27,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD28,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD29,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD30,0.0,0.0,91.67,0.0,91.67,91.67,0.94,0.0,0.94,0.94
OLD31,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD32,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD33,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD34,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD35,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD36,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD37,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD38,0.0,0.0,75.0,0.0,75.0,75.0,0.81,0.0,0.81,0.81
OLD39,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD40,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD41,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD42,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD43,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD44,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD45,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD46,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD47,0.0,0.0,88.33,0.0,88.33,88.33,0.95,0.0,0.95,0.95
OLD48,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD49,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD50,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD51,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD52,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD53,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD54,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD55,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD56,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD57,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD58,0.0,0.0,50.0,0.0,50.0,50.0,0.15,0.0,0.15,0.15
OLD59,0.0,0.0,50.0,0.0,50.0,50.0,0.3,0.0,0.3,0.3
OLD60,0.0,0.0,50.0,0.0,50.0,50.0,0.27,0.0,0.28,0.28
OLD61,0.0,0.0,50.0,0.0,50.0,50.0,0.35,0.0,0.35,0.35
OLD62,0.0,0.0,51.67,0.0,51.67,51.67,0.37,0.0,0.37,0.37
OLD63,0.0,0.0,50.0,0.0,50.0,50.0,0.31,0.0,0.31,0.31
OLD64,0.0,0.0,51.67,0.0,51.67,51.67,0.41,0.0,0.41,0.41
OLD65,0.0,0.0,65.0,0.0,65.0,65.0,0.6,0.0,0.6,0.6
OLD66,0.0,0.0,65.0,0.0,65.0,65.0,0.68,0.0,0.68,0.68
OLD67,0.0,0.0,65.0,0.0,65.0,65.0,0.63,0.0,0.63,0.63
OLD68,0.0,0.0,55.0,0.0,55.0,55.0,0.49,0.0,0.49,0.49
OLD69,0.0,0.0,55.0,0.0,55.0,55.0,0.5,0.0,0.5,0.5
OLD70,0.0,0.0,53.33,0.0,53.33,53.33,0.49,0.0,0.49,0.49
OLD71,0.0,0.0,53.33,0.0,53.33,53.33,0.5,0.0,0.49,0.49
OLD72,0.0,0.0,53.33,0.0,53.33,53.33,0.49,0.0,0.49,0.49
OLD73,0.0,0.0,55.0,0.0,55.0,55.0,0.53,0.0,0.53,0.53
OLD74,0.0,0.0,53.33,0.0,53.33,53.33,0.45,0.0,0.45,0.45
OLD75,0.0,0.0,58.33,0.0,58.33,58.33,0.51,0.0,0.51,0.51
OLD76,0.0,0.0,51.67,0.0,51.67,51.67,0.36,0.0,0.36,0.36
OLD77,0.0,0.0,53.33,0.0,53.33,53.33,0.48,0.0,0.48,0.48
OLD78,0.0,0.0,53.33,0.0,53.33,53.33,0.49,0.0,0.49,0.49
OLD79,0.0,0.0,53.33,0.0,53.33,53.33,0.48,0.0,0.48,0.48
OLD80,0.0,0.0,55.0,0.0,55.0,55.0,0.51,0.0,0.51,0.51
OLD81,0.0,0.0,53.33,0.0,53.33,53.33,0.52,0.0,0.52,0.52
OLD82,0.0,0.0,55.0,0.0,55.0,55.0,0.48,0.0,0.48,0.48
OLD83,0.0,0.0,58.33,0.0,58.33,58.33,0.55,0.0,0.55,0.55
OLD84,0.0,0.0,51.67,0.0,51.67,51.67,0.46,0.0,0.46,0.46
OLD85,0.0,0.0,53.33,0.0,53.33,53.33,0.52,0.0,0.52,0.52
OLD86,0.0,0.0,56.67,0.0,56.67,56.67,0.54,0.0,0.54,0.54
OLD87,0.0,0.0,56.67,0.0,56.67,56.67,0.54,0.0,0.54,0.54
OLD88,0.0,0.0,60.0,0.0,60.0,60.0,0.55,0.0,0.55,0.55
OLD89,0.0,0.0,58.33,0.0,58.33,58.33,0.54,0.0,0.54,0.54
OLD90,0.0,0.0,55.0,0.0,55.0,55.0,0.54,0.0,0.54,0.54
OLD91,0.0,0.0,60.0,0.0,60.0,60.0,0.6,0.0,0.6,0.6
