Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score,Average AUC,AUC STD,Max AUC,Min AUC
RBF76,55.19,52.59,53.89,3.73,61.67,48.33,0.54,0.07,0.64,0.41
RBF77,62.22,36.3,49.26,5.96,56.67,38.33,0.51,0.06,0.62,0.45
RBF78,71.48,13.33,42.41,4.34,48.33,36.67,0.37,0.05,0.48,0.31
RBF79,56.67,41.85,49.26,3.74,55.0,45.0,0.45,0.04,0.5,0.38
RBF80,61.11,39.26,50.19,5.68,58.33,41.67,0.51,0.02,0.54,0.48
RBF81,64.44,36.3,50.37,2.98,53.33,46.67,0.5,0.03,0.55,0.46
RBF82,74.07,34.07,54.07,3.13,60.0,50.0,0.55,0.03,0.59,0.49
RBF83,61.85,31.48,46.67,4.71,53.33,40.0,0.44,0.07,0.52,0.32
RBF84,70.74,22.22,46.48,5.62,56.67,38.33,0.5,0.06,0.65,0.44
RBF85,80.0,29.26,54.63,2.86,60.0,50.0,0.55,0.03,0.58,0.5
RBF86,54.44,47.04,50.74,3.13,55.0,46.67,0.52,0.02,0.57,0.5
RBF87,66.3,45.19,55.74,4.01,61.67,48.33,0.58,0.02,0.62,0.56
RBF88,67.41,30.74,49.07,5.6,55.0,41.67,0.5,0.04,0.57,0.45
RBF89,78.89,22.96,50.93,1.47,53.33,48.33,0.52,0.04,0.55,0.46
RBF90,76.67,25.19,50.93,2.52,55.0,46.67,0.48,0.03,0.51,0.42
RBF91,51.11,57.04,54.07,2.37,56.67,48.33,0.55,0.03,0.59,0.49
RBF92,70.74,38.52,54.63,4.23,61.67,50.0,0.58,0.06,0.65,0.51
RBF93,58.15,40.74,49.44,2.76,53.33,45.0,0.54,0.03,0.6,0.49
RBF94,68.89,29.26,49.07,5.66,55.0,41.67,0.47,0.05,0.54,0.4
RBF95,58.89,46.67,52.78,2.2,56.67,50.0,0.57,0.05,0.63,0.5
RBF96,51.85,45.56,48.7,3.41,51.67,43.33,0.51,0.02,0.53,0.48
RBF97,52.59,38.52,45.56,2.76,48.33,41.67,0.45,0.04,0.51,0.38
RBF98,50.74,58.15,54.44,6.67,63.33,45.0,0.55,0.06,0.64,0.48
RBF99,66.3,34.44,50.37,5.05,60.0,45.0,0.53,0.07,0.62,0.43
RBF100,65.56,34.81,50.19,3.17,55.0,45.0,0.54,0.03,0.59,0.49
RBF101,41.85,50.0,45.93,5.72,55.0,36.67,0.44,0.06,0.5,0.36
RBF102,55.56,51.48,53.52,3.86,56.67,46.67,0.56,0.03,0.6,0.49
RBF103,81.85,26.3,54.07,2.06,58.33,51.67,0.58,0.02,0.6,0.55
RBF104,78.52,22.22,50.37,1.62,53.33,48.33,0.5,0.03,0.52,0.43
RBF105,42.59,60.74,51.67,6.61,60.0,41.67,0.49,0.12,0.65,0.27
RBF106,74.44,17.78,46.11,3.23,51.67,41.67,0.43,0.06,0.51,0.37
LINEAR1,100.0,10.0,55.0,0.0,55.0,55.0,0.85,0.04,0.93,0.82
LINEAR2,100.0,49.63,74.81,3.77,76.67,66.67,0.99,0.0,0.99,0.99
LINEAR3,100.0,7.78,53.89,1.18,56.67,53.33,0.74,0.04,0.82,0.72
LINEAR4,100.0,53.7,76.85,2.82,80.0,71.67,0.99,0.01,0.99,0.97
LINEAR5,100.0,20.0,60.0,0.0,60.0,60.0,0.92,0.02,0.93,0.87
LINEAR6,100.0,12.22,56.11,0.83,56.67,55.0,0.89,0.02,0.92,0.88
LINEAR7,100.0,70.0,85.0,2.04,86.67,81.67,0.99,0.01,0.99,0.97
LINEAR8,100.0,40.37,70.19,0.56,71.67,70.0,1.0,0.01,1.0,0.98
LINEAR9,100.0,13.33,56.67,0.0,56.67,56.67,0.96,0.01,0.97,0.94
LINEAR10,100.0,12.96,56.48,1.3,58.33,55.0,0.94,0.0,0.94,0.93
LINEAR11,100.0,17.41,58.7,0.73,60.0,58.33,0.85,0.02,0.9,0.83
LINEAR12,100.0,91.48,95.74,1.88,96.67,91.67,0.99,0.01,0.99,0.97
LINEAR13,100.0,84.44,92.22,2.64,95.0,88.33,0.99,0.01,1.0,0.97
LINEAR14,100.0,83.7,91.85,2.82,93.33,85.0,1.0,0.01,1.0,0.98
LINEAR15,100.0,80.0,90.0,3.33,91.67,83.33,1.0,0.0,1.0,1.0
LINEAR16,100.0,74.44,87.22,2.36,88.33,81.67,1.0,0.0,1.0,1.0
LINEAR17,100.0,30.74,65.37,4.06,73.33,63.33,0.98,0.01,0.98,0.96
LINEAR18,100.0,88.15,94.07,4.34,96.67,85.0,0.99,0.01,1.0,0.98
LINEAR19,100.0,87.78,93.89,1.67,96.67,91.67,0.97,0.0,0.97,0.96
LINEAR20,100.0,86.67,93.33,2.04,95.0,90.0,1.0,0.0,1.0,1.0
LINEAR21,100.0,74.44,87.22,4.17,90.0,80.0,0.99,0.01,1.0,0.96
LINEAR22,100.0,89.63,94.81,0.56,95.0,93.33,0.99,0.01,1.0,0.97
LINEAR23,100.0,70.0,85.0,0.0,85.0,85.0,1.0,0.0,1.0,1.0
LINEAR24,100.0,88.15,94.07,1.88,95.0,90.0,1.0,0.0,1.0,1.0
LINEAR25,100.0,87.04,93.52,2.27,95.0,88.33,0.98,0.03,1.0,0.92
LINEAR26,100.0,88.52,94.26,1.47,95.0,91.67,0.99,0.01,1.0,0.97
LINEAR27,100.0,80.74,90.37,2.61,91.67,85.0,1.0,0.01,1.0,0.98
LINEAR28,100.0,94.07,97.04,2.61,98.33,91.67,1.0,0.0,1.0,1.0
LINEAR29,100.0,89.26,94.63,0.73,95.0,93.33,1.0,0.0,1.0,1.0
LINEAR30,100.0,12.96,56.48,3.38,65.0,55.0,0.97,0.0,0.97,0.96
LINEAR31,100.0,78.89,89.44,4.49,91.67,80.0,1.0,0.0,1.0,0.99
LINEAR32,100.0,88.15,94.07,1.47,95.0,91.67,0.98,0.02,0.99,0.93
LINEAR33,100.0,88.52,94.26,3.92,96.67,86.67,1.0,0.0,1.0,1.0
LINEAR34,100.0,77.78,88.89,1.18,90.0,86.67,0.99,0.03,1.0,0.92
LINEAR35,100.0,94.81,97.41,1.88,98.33,93.33,1.0,0.0,1.0,1.0
LINEAR36,100.0,95.93,97.96,0.73,98.33,96.67,0.99,0.01,0.99,0.98
LINEAR37,100.0,70.0,85.0,0.83,86.67,83.33,1.0,0.0,1.0,0.99
LINEAR38,100.0,13.7,56.85,0.56,58.33,56.67,0.96,0.0,0.96,0.95
LINEAR39,100.0,92.22,96.11,2.64,98.33,91.67,1.0,0.0,1.0,0.99
LINEAR40,100.0,88.52,94.26,1.47,95.0,91.67,0.99,0.01,1.0,0.96
LINEAR41,100.0,94.44,97.22,2.36,98.33,91.67,0.98,0.01,0.99,0.97
LINEAR42,100.0,86.67,93.33,0.0,93.33,93.33,1.0,0.0,1.0,1.0
LINEAR43,100.0,95.56,97.78,1.18,98.33,95.0,1.0,0.0,1.0,1.0
LINEAR44,100.0,92.96,96.48,0.56,96.67,95.0,1.0,0.0,1.0,1.0
LINEAR45,100.0,78.15,89.07,1.47,90.0,86.67,1.0,0.0,1.0,1.0
LINEAR46,100.0,92.96,96.48,0.56,96.67,95.0,1.0,0.0,1.0,1.0
LINEAR47,100.0,7.78,53.89,0.83,55.0,53.33,0.96,0.01,0.96,0.94
LINEAR48,100.0,95.56,97.78,1.18,98.33,95.0,0.99,0.01,1.0,0.98
LINEAR49,100.0,84.81,92.41,1.88,93.33,88.33,0.97,0.02,0.99,0.93
LINEAR50,100.0,82.96,91.48,1.94,93.33,88.33,0.99,0.01,1.0,0.96
LINEAR51,100.0,85.19,92.59,1.69,93.33,88.33,0.99,0.01,1.0,0.97
LINEAR52,100.0,92.59,96.3,0.73,96.67,95.0,1.0,0.0,1.0,0.99
LINEAR53,100.0,83.33,91.67,0.0,91.67,91.67,0.99,0.01,1.0,0.96
LINEAR54,100.0,89.26,94.63,3.2,96.67,88.33,1.0,0.0,1.0,1.0
LINEAR55,100.0,95.19,97.59,1.47,98.33,95.0,1.0,0.0,1.0,1.0
LINEAR56,100.0,93.33,96.67,0.83,98.33,95.0,1.0,0.0,1.0,1.0
LINEAR57,100.0,72.59,86.3,2.0,88.33,83.33,1.0,0.0,1.0,1.0
LINEAR58,100.0,10.74,55.37,0.73,56.67,55.0,0.88,0.05,0.99,0.85
LINEAR59,90.74,15.19,52.96,2.61,58.33,51.67,0.78,0.05,0.88,0.74
LINEAR60,97.41,5.56,51.48,2.94,56.67,50.0,0.88,0.03,0.93,0.85
LINEAR61,100.0,7.41,53.7,0.73,55.0,53.33,0.87,0.01,0.89,0.86
LINEAR62,100.0,2.59,51.3,0.73,51.67,50.0,0.85,0.03,0.91,0.83
LINEAR63,84.44,40.74,62.59,4.72,73.33,58.33,0.77,0.04,0.84,0.74
LINEAR64,96.67,4.07,50.37,0.73,51.67,50.0,0.84,0.02,0.88,0.83
LINEAR65,97.04,11.11,54.07,1.69,58.33,53.33,0.82,0.01,0.85,0.81
LINEAR66,97.41,21.85,59.63,2.61,65.0,58.33,0.89,0.01,0.9,0.88
LINEAR67,100.0,7.41,53.7,1.39,56.67,51.67,0.79,0.01,0.8,0.78
LINEAR68,96.67,3.33,50.0,0.0,50.0,50.0,0.65,0.02,0.68,0.63
LINEAR69,100.0,0.0,50.0,0.0,50.0,50.0,0.51,0.02,0.53,0.47
LINEAR70,100.0,2.59,51.3,0.73,51.67,50.0,0.55,0.0,0.55,0.54
LINEAR71,85.93,8.89,47.41,1.21,50.0,46.67,0.5,0.0,0.5,0.49
LINEAR72,96.67,3.33,50.0,0.0,50.0,50.0,0.44,0.0,0.44,0.43
LINEAR73,95.56,3.33,49.44,1.18,50.0,46.67,0.55,0.01,0.57,0.55
LINEAR74,97.04,7.04,52.04,1.11,55.0,51.67,0.55,0.01,0.57,0.54
LINEAR75,100.0,3.33,51.67,0.0,51.67,51.67,0.45,0.01,0.46,0.44
LINEAR76,97.04,3.33,50.19,0.56,51.67,50.0,0.78,0.03,0.84,0.75
LINEAR77,99.63,0.0,49.81,0.56,50.0,48.33,0.58,0.01,0.59,0.56
LINEAR78,100.0,2.59,51.3,0.73,51.67,50.0,0.55,0.01,0.57,0.54
LINEAR79,79.26,7.78,43.52,1.0,45.0,41.67,0.5,0.0,0.51,0.5
LINEAR80,96.67,3.33,50.0,0.0,50.0,50.0,0.52,0.0,0.53,0.52
LINEAR81,98.52,3.33,50.93,0.88,51.67,50.0,0.52,0.01,0.53,0.51
LINEAR82,96.3,3.33,49.81,0.56,50.0,48.33,0.45,0.01,0.47,0.45
LINEAR83,100.0,0.74,50.37,0.73,51.67,50.0,0.43,0.0,0.44,0.43
LINEAR84,100.0,3.33,51.67,0.0,51.67,51.67,0.61,0.01,0.63,0.61
LINEAR85,92.22,12.59,52.41,0.88,53.33,51.67,0.59,0.0,0.6,0.58
LINEAR86,96.67,3.33,50.0,0.0,50.0,50.0,0.56,0.0,0.56,0.56
LINEAR87,97.41,6.67,52.04,0.73,53.33,51.67,0.56,0.01,0.59,0.55
LINEAR88,98.15,3.33,50.74,0.88,51.67,50.0,0.54,0.01,0.56,0.53
LINEAR89,100.0,3.33,51.67,0.0,51.67,51.67,0.49,0.0,0.49,0.48
LINEAR90,83.33,22.59,52.96,0.73,53.33,51.67,0.68,0.01,0.69,0.67
LINEAR91,96.67,3.33,50.0,0.0,50.0,50.0,0.53,0.01,0.54,0.51
LINEAR92,96.67,5.93,51.3,0.73,51.67,50.0,0.57,0.01,0.58,0.56
LINEAR93,96.3,3.33,49.81,1.0,51.67,48.33,0.51,0.01,0.53,0.5
LINEAR94,98.89,7.41,53.15,1.3,55.0,51.67,0.52,0.0,0.52,0.51
LINEAR95,96.67,0.0,48.33,0.0,48.33,48.33,0.68,0.0,0.69,0.67
LINEAR96,95.19,10.0,52.59,1.47,53.33,50.0,0.56,0.0,0.57,0.56
LINEAR97,96.3,14.44,55.37,0.73,56.67,55.0,0.52,0.0,0.53,0.51
LINEAR98,99.26,3.33,51.3,0.73,51.67,50.0,0.51,0.0,0.51,0.51
LINEAR99,98.15,10.74,54.44,1.44,56.67,53.33,0.61,0.01,0.61,0.6
LINEAR100,96.67,11.48,54.07,1.47,56.67,53.33,0.59,0.0,0.6,0.58
LINEAR101,93.7,6.67,50.19,0.56,51.67,50.0,0.55,0.01,0.56,0.54
LINEAR102,100.0,7.41,53.7,0.73,55.0,53.33,0.61,0.01,0.62,0.6
LINEAR103,100.0,3.33,51.67,0.0,51.67,51.67,0.68,0.01,0.68,0.67
LINEAR104,100.0,3.33,51.67,0.0,51.67,51.67,0.47,0.0,0.47,0.46
LINEAR105,96.67,24.07,60.37,0.73,61.67,60.0,0.77,0.01,0.78,0.75
LINEAR106,97.41,3.33,50.37,0.73,51.67,50.0,0.53,0.01,0.54,0.51
OLD1,0.0,0.0,55.0,0.0,55.0,55.0,0.43,0.0,0.43,0.43
OLD2,0.0,0.0,78.33,0.0,78.33,78.33,0.87,0.0,0.87,0.87
OLD3,0.0,0.0,51.67,0.0,51.67,51.67,0.41,0.0,0.41,0.41
OLD4,0.0,0.0,81.67,0.0,81.67,81.67,0.9,0.0,0.9,0.9
OLD5,0.0,0.0,83.33,0.0,83.33,83.33,0.9,0.0,0.9,0.9
OLD6,0.0,0.0,51.67,0.0,51.67,51.67,0.41,0.0,0.41,0.41
OLD7,0.0,0.0,93.33,0.0,93.33,93.33,0.98,0.0,0.98,0.98
OLD8,0.0,0.0,93.33,0.0,93.33,93.33,0.99,0.0,0.99,0.99
OLD9,0.0,0.0,73.33,0.0,73.33,73.33,0.8,0.0,0.8,0.8
OLD10,0.0,0.0,68.33,0.0,68.33,68.33,0.7,0.0,0.7,0.7
OLD11,0.0,0.0,58.33,0.0,58.33,58.33,0.53,0.0,0.53,0.53
OLD12,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD13,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD14,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD15,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD16,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD17,0.0,0.0,90.0,0.0,90.0,90.0,0.96,0.0,0.96,0.96
OLD18,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD19,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD20,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD21,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD22,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD23,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD24,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD25,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD26,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD27,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD28,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD29,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD30,0.0,0.0,96.67,0.0,96.67,96.67,0.97,0.0,0.97,0.97
OLD31,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD32,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD33,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD34,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD35,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD36,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD37,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD38,0.0,0.0,80.0,0.0,80.0,80.0,0.85,0.0,0.85,0.85
OLD39,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD40,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD41,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD42,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD43,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD44,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD45,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD46,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD47,0.0,0.0,93.33,0.0,93.33,93.33,0.97,0.0,0.97,0.97
OLD48,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD49,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD50,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD51,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD52,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD53,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD54,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD55,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD56,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD57,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD58,0.0,0.0,50.0,0.0,50.0,50.0,0.19,0.0,0.19,0.19
OLD59,0.0,0.0,50.0,0.0,50.0,50.0,0.28,0.0,0.28,0.28
OLD60,0.0,0.0,50.0,0.0,50.0,50.0,0.27,0.0,0.27,0.27
OLD61,0.0,0.0,50.0,0.0,50.0,50.0,0.35,0.0,0.35,0.35
OLD62,0.0,0.0,53.33,0.0,53.33,53.33,0.41,0.0,0.41,0.41
OLD63,0.0,0.0,51.67,0.0,51.67,51.67,0.35,0.0,0.35,0.35
OLD64,0.0,0.0,53.33,0.0,53.33,53.33,0.37,0.0,0.37,0.37
OLD65,0.0,0.0,56.67,0.0,56.67,56.67,0.53,0.0,0.53,0.53
OLD66,0.0,0.0,58.33,0.0,58.33,58.33,0.6,0.0,0.6,0.6
OLD67,0.0,0.0,58.33,0.0,58.33,58.33,0.61,0.0,0.61,0.61
OLD68,0.0,0.0,55.0,0.0,55.0,55.0,0.46,0.0,0.46,0.46
OLD69,0.0,0.0,53.33,0.0,53.33,53.33,0.48,0.0,0.48,0.48
OLD70,0.0,0.0,55.0,0.0,55.0,55.0,0.5,0.0,0.5,0.5
OLD71,0.0,0.0,53.33,0.0,53.33,53.33,0.51,0.0,0.51,0.51
OLD72,0.0,0.0,55.0,0.0,55.0,55.0,0.53,0.0,0.53,0.53
OLD73,0.0,0.0,55.0,0.0,55.0,55.0,0.49,0.0,0.49,0.49
OLD74,0.0,0.0,51.67,0.0,51.67,51.67,0.45,0.0,0.45,0.45
OLD75,0.0,0.0,55.0,0.0,55.0,55.0,0.53,0.0,0.53,0.53
OLD76,0.0,0.0,50.0,0.0,50.0,50.0,0.34,0.0,0.34,0.34
OLD77,0.0,0.0,55.0,0.0,55.0,55.0,0.47,0.0,0.47,0.47
OLD78,0.0,0.0,55.0,0.0,55.0,55.0,0.49,0.0,0.49,0.49
OLD79,0.0,0.0,53.33,0.0,53.33,53.33,0.48,0.0,0.48,0.48
OLD80,0.0,0.0,56.67,0.0,56.67,56.67,0.56,0.0,0.56,0.56
OLD81,0.0,0.0,55.0,0.0,55.0,55.0,0.51,0.0,0.51,0.51
OLD82,0.0,0.0,51.67,0.0,51.67,51.67,0.45,0.0,0.45,0.45
OLD83,0.0,0.0,56.67,0.0,56.67,56.67,0.55,0.0,0.55,0.55
OLD84,0.0,0.0,53.33,0.0,53.33,53.33,0.48,0.0,0.48,0.48
OLD85,0.0,0.0,55.0,0.0,55.0,55.0,0.52,0.0,0.53,0.53
OLD86,0.0,0.0,58.33,0.0,58.33,58.33,0.58,0.0,0.58,0.58
OLD87,0.0,0.0,55.0,0.0,55.0,55.0,0.48,0.0,0.48,0.48
OLD88,0.0,0.0,53.33,0.0,53.33,53.33,0.49,0.0,0.49,0.49
OLD89,0.0,0.0,55.0,0.0,55.0,55.0,0.51,0.0,0.51,0.51
OLD90,0.0,0.0,55.0,0.0,55.0,55.0,0.53,0.0,0.53,0.53
OLD91,0.0,0.0,61.67,0.0,61.67,61.67,0.61,0.0,0.61,0.61
