Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
LINEAR13,100.0,90.0,95.0,0.0,95.0,95.0
LINEAR14,100.0,89.26,94.63,2.86,96.67,88.33
LINEAR15,100.0,72.59,86.3,0.73,86.67,85.0
LINEAR16,100.0,80.0,90.0,0.0,90.0,90.0
LINEAR17,100.0,49.26,74.63,1.39,76.67,73.33
LINEAR18,100.0,78.15,89.07,1.47,90.0,86.67
LINEAR19,100.0,86.67,93.33,0.0,93.33,93.33
LINEAR20,100.0,86.67,93.33,1.18,95.0,91.67
LINEAR21,100.0,90.37,95.19,1.3,96.67,93.33
LINEAR22,100.0,69.26,84.63,0.73,85.0,83.33
LINEAR23,100.0,64.81,82.41,1.47,85.0,81.67
LINEAR24,97.41,96.67,97.04,0.73,98.33,96.67
LINEAR25,100.0,85.93,92.96,0.73,93.33,91.67
LINEAR26,100.0,81.85,90.93,1.47,91.67,88.33
LINEAR27,100.0,85.19,92.59,1.47,93.33,90.0
LINEAR28,100.0,90.37,95.19,1.3,96.67,93.33
LINEAR29,100.0,82.59,91.3,0.73,91.67,90.0
LINEAR30,100.0,53.7,76.85,2.12,80.0,75.0
LINEAR31,100.0,82.96,91.48,0.56,91.67,90.0
LINEAR32,100.0,71.11,85.56,2.2,86.67,81.67
LINEAR33,100.0,85.93,92.96,0.73,93.33,91.67
LINEAR34,100.0,92.59,96.3,0.73,96.67,95.0
LINEAR35,100.0,95.19,97.59,1.47,98.33,95.0
LINEAR36,100.0,99.26,99.63,0.73,100.0,98.33
LINEAR37,100.0,70.0,85.0,0.0,85.0,85.0
LINEAR38,100.0,13.33,56.67,0.0,56.67,56.67
LINEAR39,100.0,80.0,90.0,0.0,90.0,90.0
LINEAR40,100.0,74.44,87.22,2.2,88.33,83.33
LINEAR41,100.0,73.33,86.67,1.44,88.33,83.33
LINEAR42,100.0,95.19,97.59,1.47,98.33,95.0
LINEAR43,100.0,88.52,94.26,1.47,95.0,91.67
LINEAR44,100.0,89.63,94.81,1.94,98.33,93.33
LINEAR45,100.0,77.78,88.89,1.18,90.0,86.67
LINEAR46,100.0,67.41,83.7,0.73,85.0,83.33
LINEAR47,100.0,12.59,56.3,0.73,56.67,55.0
LINEAR48,100.0,88.52,94.26,1.69,95.0,90.0
LINEAR49,100.0,77.04,88.52,0.56,90.0,88.33
LINEAR50,100.0,78.89,89.44,2.2,91.67,85.0
LINEAR51,100.0,84.07,92.04,1.62,95.0,90.0
LINEAR52,100.0,75.93,87.96,0.73,88.33,86.67
LINEAR53,100.0,85.19,92.59,1.47,93.33,90.0
LINEAR54,100.0,79.26,89.63,1.82,91.67,86.67
LINEAR55,100.0,70.0,85.0,2.04,86.67,81.67
LINEAR56,100.0,61.48,80.74,1.21,81.67,78.33
LINEAR57,100.0,53.33,76.67,0.0,76.67,76.67
LINEAR58,96.67,3.33,50.0,0.0,50.0,50.0
LINEAR59,95.93,4.81,50.37,0.73,51.67,50.0
LINEAR60,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR61,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR62,93.33,10.0,51.67,0.0,51.67,51.67
LINEAR63,86.67,36.3,61.48,2.12,65.0,60.0
LINEAR64,96.67,18.89,57.78,2.2,61.67,56.67
LINEAR65,100.0,16.3,58.15,2.12,61.67,56.67
LINEAR66,100.0,13.33,56.67,0.0,56.67,56.67
LINEAR67,100.0,11.11,55.56,0.83,56.67,55.0
LINEAR68,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR69,100.0,0.37,50.19,0.56,51.67,50.0
LINEAR70,93.33,3.33,48.33,0.0,48.33,48.33
LINEAR71,86.67,13.33,50.0,0.83,51.67,48.33
LINEAR72,92.96,6.67,49.81,0.56,50.0,48.33
LINEAR73,99.63,3.33,51.48,0.56,51.67,50.0
LINEAR74,96.67,2.59,49.63,1.39,51.67,48.33
LINEAR75,100.0,10.74,55.37,0.73,56.67,55.0
LINEAR76,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR77,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR78,93.33,3.33,48.33,0.0,48.33,48.33
LINEAR79,86.67,15.19,50.93,1.88,53.33,48.33
LINEAR80,96.3,3.33,49.81,0.56,50.0,48.33
LINEAR81,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR82,96.67,6.67,51.67,0.0,51.67,51.67
LINEAR83,94.81,8.52,51.67,1.18,53.33,50.0
LINEAR84,93.33,3.33,48.33,0.0,48.33,48.33
LINEAR85,86.67,22.59,54.63,0.73,55.0,53.33
LINEAR86,96.67,10.0,53.33,0.0,53.33,53.33
LINEAR87,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR88,96.67,4.07,50.37,0.73,51.67,50.0
LINEAR89,98.15,8.15,53.15,2.12,56.67,51.67
LINEAR90,86.67,16.3,51.48,0.56,51.67,50.0
LINEAR91,92.59,3.33,47.96,0.73,48.33,46.67
LINEAR92,90.0,2.22,46.11,1.18,48.33,45.0
LINEAR93,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR94,90.74,14.07,52.41,1.21,55.0,51.67
LINEAR95,96.67,3.33,50.0,0.0,50.0,50.0
LINEAR96,96.3,6.67,51.48,0.56,51.67,50.0
LINEAR97,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR98,86.67,12.59,49.63,2.61,55.0,48.33
LINEAR99,98.89,7.41,53.15,0.56,53.33,51.67
LINEAR100,100.0,1.85,50.93,0.88,51.67,50.0
LINEAR101,93.7,10.0,51.85,0.56,53.33,51.67
LINEAR102,100.0,3.7,51.85,0.56,53.33,51.67
LINEAR103,93.33,10.74,52.04,0.73,53.33,51.67
LINEAR104,94.81,3.33,49.07,1.47,51.67,48.33
LINEAR105,96.67,10.74,53.7,0.73,55.0,53.33
LINEAR106,99.63,3.33,51.48,0.56,51.67,50.0
OLD1,26.67,90.0,58.33,0.0,58.33,58.33
OLD2,86.67,93.33,90.0,0.0,90.0,90.0
OLD3,0.0,100.0,50.0,0.0,50.0,50.0
OLD4,93.33,90.0,91.67,0.0,91.67,91.67
OLD5,63.33,93.33,78.33,0.0,78.33,78.33
OLD6,100.0,3.33,51.67,0.0,51.67,51.67
OLD7,93.33,100.0,96.67,0.0,96.67,96.67
OLD8,80.0,100.0,90.0,0.0,90.0,90.0
OLD9,83.33,70.0,76.67,0.0,76.67,76.67
OLD10,76.67,66.67,71.67,0.0,71.67,71.67
OLD11,73.33,46.67,60.0,0.0,60.0,60.0
OLD12,100.0,100.0,100.0,0.0,100.0,100.0
OLD13,100.0,100.0,100.0,0.0,100.0,100.0
OLD14,100.0,100.0,100.0,0.0,100.0,100.0
OLD15,96.67,100.0,98.33,0.0,98.33,98.33
OLD16,100.0,100.0,100.0,0.0,100.0,100.0
OLD17,86.67,83.33,85.0,0.0,85.0,85.0
OLD18,100.0,100.0,100.0,0.0,100.0,100.0
OLD19,100.0,100.0,100.0,0.0,100.0,100.0
OLD20,100.0,100.0,100.0,0.0,100.0,100.0
OLD21,100.0,100.0,100.0,0.0,100.0,100.0
OLD22,100.0,100.0,100.0,0.0,100.0,100.0
OLD23,100.0,100.0,100.0,0.0,100.0,100.0
OLD24,100.0,100.0,100.0,0.0,100.0,100.0
OLD25,100.0,100.0,100.0,0.0,100.0,100.0
OLD26,100.0,100.0,100.0,0.0,100.0,100.0
OLD27,100.0,100.0,100.0,0.0,100.0,100.0
OLD28,100.0,100.0,100.0,0.0,100.0,100.0
OLD29,100.0,100.0,100.0,0.0,100.0,100.0
OLD30,100.0,93.33,96.67,0.0,96.67,96.67
OLD31,100.0,100.0,100.0,0.0,100.0,100.0
OLD32,100.0,100.0,100.0,0.0,100.0,100.0
OLD33,100.0,100.0,100.0,0.0,100.0,100.0
OLD34,100.0,100.0,100.0,0.0,100.0,100.0
OLD35,100.0,100.0,100.0,0.0,100.0,100.0
OLD36,100.0,100.0,100.0,0.0,100.0,100.0
OLD37,100.0,100.0,100.0,0.0,100.0,100.0
OLD38,70.0,86.67,78.33,0.0,78.33,78.33
OLD39,100.0,100.0,100.0,0.0,100.0,100.0
OLD40,100.0,100.0,100.0,0.0,100.0,100.0
OLD41,100.0,100.0,100.0,0.0,100.0,100.0
OLD42,100.0,100.0,100.0,0.0,100.0,100.0
OLD43,100.0,100.0,100.0,0.0,100.0,100.0
OLD44,100.0,100.0,100.0,0.0,100.0,100.0
OLD45,100.0,100.0,100.0,0.0,100.0,100.0
OLD46,100.0,100.0,100.0,0.0,100.0,100.0
OLD47,66.67,96.67,81.67,0.0,81.67,81.67
OLD48,100.0,100.0,100.0,0.0,100.0,100.0
OLD49,100.0,100.0,100.0,0.0,100.0,100.0
OLD50,100.0,100.0,100.0,0.0,100.0,100.0
OLD51,100.0,100.0,100.0,0.0,100.0,100.0
OLD52,100.0,100.0,100.0,0.0,100.0,100.0
OLD53,100.0,100.0,100.0,0.0,100.0,100.0
OLD54,100.0,100.0,100.0,0.0,100.0,100.0
OLD55,100.0,100.0,100.0,0.0,100.0,100.0
OLD56,100.0,100.0,100.0,0.0,100.0,100.0
OLD57,100.0,100.0,100.0,0.0,100.0,100.0
OLD58,0.0,100.0,50.0,0.0,50.0,50.0
OLD59,0.0,100.0,50.0,0.0,50.0,50.0
OLD60,100.0,0.0,50.0,0.0,50.0,50.0
OLD61,100.0,0.0,50.0,0.0,50.0,50.0
OLD62,73.33,33.33,53.33,0.0,53.33,53.33
OLD63,26.67,76.67,51.67,0.0,51.67,51.67
OLD64,0.0,100.0,50.0,0.0,50.0,50.0
OLD65,50.0,73.33,61.67,0.0,61.67,61.67
OLD66,50.0,70.0,60.0,0.0,60.0,60.0
OLD67,60.0,70.0,65.0,0.0,65.0,65.0
OLD68,93.33,10.0,51.67,0.0,51.67,51.67
OLD69,60.0,40.0,50.0,0.0,50.0,50.0
OLD70,73.33,40.0,56.67,0.0,56.67,56.67
OLD71,13.33,93.33,53.33,0.0,53.33,53.33
OLD72,50.0,53.33,51.67,0.0,51.67,51.67
OLD73,96.67,10.0,53.33,0.0,53.33,53.33
OLD74,13.33,93.33,53.33,0.0,53.33,53.33
OLD75,50.0,66.67,58.33,0.0,58.33,58.33
OLD76,100.0,0.0,50.0,0.0,50.0,50.0
OLD77,60.0,43.33,51.67,0.0,51.67,51.67
OLD78,76.67,30.0,53.33,0.0,53.33,53.33
OLD79,13.33,93.33,53.33,0.0,53.33,53.33
OLD80,43.33,63.33,53.33,0.0,53.33,53.33
OLD81,70.0,40.0,55.0,0.0,55.0,55.0
OLD82,13.33,93.33,53.33,0.0,53.33,53.33
OLD83,50.0,63.33,56.67,0.0,56.67,56.67
OLD84,86.67,23.33,55.0,0.0,55.0,55.0
OLD85,20.0,90.0,55.0,0.0,55.0,55.0
OLD86,70.0,36.67,53.33,0.0,53.33,53.33
OLD87,20.0,86.67,53.33,0.0,53.33,53.33
OLD88,13.33,100.0,56.67,0.0,56.67,56.67
OLD89,50.0,56.67,53.33,0.0,53.33,53.33
OLD90,20.0,93.33,56.67,0.0,56.67,56.67
OLD91,43.33,70.0,56.67,0.0,56.67,56.67
OLD92,63.33,50.0,56.67,0.0,56.67,56.67
OLD93,13.33,100.0,56.67,0.0,56.67,56.67
OLD94,50.0,70.0,60.0,0.0,60.0,60.0
OLD95,30.0,83.33,56.67,0.0,56.67,56.67
OLD96,33.33,76.67,55.0,0.0,55.0,55.0
OLD97,30.0,90.0,60.0,0.0,60.0,60.0
OLD98,50.0,70.0,60.0,0.0,60.0,60.0
OLD99,63.33,53.33,58.33,0.0,58.33,58.33
OLD100,13.33,100.0,56.67,0.0,56.67,56.67
OLD101,50.0,63.33,56.67,0.0,56.67,56.67
OLD102,20.0,100.0,60.0,0.0,60.0,60.0
OLD103,13.33,100.0,56.67,0.0,56.67,56.67
OLD104,50.0,70.0,60.0,0.0,60.0,60.0
OLD105,50.0,86.67,68.33,0.0,68.33,68.33
OLD106,50.0,80.0,65.0,0.0,65.0,65.0
